110|02|22|2210|Medical and Public Health|03|Medical Education, Training and Research|800|Other Expenditure|0||20|CSS-State Share-National Health Program|||2210-03-800-0-20|CSS-State Share-National Health Program|V|Header|Detailed-Head||||
110|02|22|2210|Medical and Public Health|03|Medical Education, Training and Research|800|Other Expenditure|0||20|CSS-State Share-National Health Program|059|Other Expenses|2210-03-800-0-20|Other Expenses|V|Data|Object-Head|53659.23|45525.00|45525.00|37279.76
110|02|22|2210|Medical and Public Health|03|Medical Education, Training and Research|800|Other Expenditure|0||20|CSS-State Share-National Health Program|133|Regional Imbalance Redressal Program|2210-03-800-0-20|Regional Imbalance Redressal Program|V|Data|Object-Head|7855.30|7600.00|7600.00|
110|02|22|2210|Medical and Public Health|03|Medical Education, Training and Research|800|Other Expenditure|0||20|CSS-State Share-National Health Program|422|Schedule Caste Sub Plan|2210-03-800-0-20|Schedule Caste Sub Plan|V|Data|Object-Head|14991.62|16225.00|16225.00|11386.60
110|02|22|2210|Medical and Public Health|03|Medical Education, Training and Research|800|Other Expenditure|0||20|CSS-State Share-National Health Program|423|Tribal Sub Plan|2210-03-800-0-20|Tribal Sub Plan|V|Data|Object-Head|8473.46|6650.00|6650.00|4666.64
110|02|22|2210|Medical and Public Health|03|Medical Education, Training and Research|800|Other Expenditure|0||20|||||2210-03-800-0-20|HOA Total :|V|Total|Detailed-Head|84979.61|76000.00|76000.00|53333.00
110|02|22|2210|Medical and Public Health|03|Medical Education, Training and Research|800|Other Expenditure|0||22|CSS-State Share National Health Mission(NHM)-In kind and IM grants.|||2210-03-800-0-22|CSS-State Share National Health Mission(NHM)-In kind and IM grants.|V|Header|Detailed-Head||||
110|02|22|2210|Medical and Public Health|03|Medical Education, Training and Research|800|Other Expenditure|0||22|CSS-State Share National Health Mission(NHM)-In kind and IM grants.|059|Other Expenses|2210-03-800-0-22|Other Expenses|V|Data|Object-Head||||18987.50
110|02|22|2210|Medical and Public Health|03|Medical Education, Training and Research|800|Other Expenditure|0||22|CSS-State Share National Health Mission(NHM)-In kind and IM grants.|422|Schedule Caste Sub Plan|2210-03-800-0-22|Schedule Caste Sub Plan|V|Data|Object-Head||||4275.00
110|02|22|2210|Medical and Public Health|03|Medical Education, Training and Research|800|Other Expenditure|0||22|CSS-State Share National Health Mission(NHM)-In kind and IM grants.|423|Tribal Sub Plan|2210-03-800-0-22|Tribal Sub Plan|V|Data|Object-Head||||1737.50
110|02|22|2210|Medical and Public Health|03|Medical Education, Training and Research|800|Other Expenditure|0||22|||||2210-03-800-0-22|HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|25000.00
110|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|||2210-05-101-3-01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|V|Header|Detailed-Head||||
110|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|002|Basic Pay|2210-05-101-3-01|Basic Pay|V|Data|Object-Head|137.49|254.00|254.00|249.00
110|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|003|Basic Pay-Staff|2210-05-101-3-01|Basic Pay-Staff|V|Data|Object-Head|38.85||||
110|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|004|Interim Relief|2210-05-101-3-01|Interim Relief|V|Data|Object-Head|16.15||||
110|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|011|Dearness Allowance|2210-05-101-3-01|Dearness Allowance|V|Data|Object-Head|50.66|56.00|56.00|63.00
110|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|014|Other Allowance|2210-05-101-3-01|Other Allowance|V|Data|Object-Head|85.37|103.00|103.00|93.00
110|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|020|Medical Allowance|2210-05-101-3-01|Medical Allowance|V|Data|Object-Head|0.37||||
110|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|021|Reimbursement of Medical Expenses|2210-05-101-3-01|Reimbursement of Medical Expenses|V|Data|Object-Head|0.31|12.00|12.00|12.00
110|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|034|Contract/Outsource|2210-05-101-3-01|Contract/Outsource|V|Data|Object-Head|50.33|56.79|56.79|59.27
110|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|041|Travel Expenses|2210-05-101-3-01|Travel Expenses|V|Data|Object-Head|0.26|1.00|1.00|1.00
110|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|050|Office Expenses|2210-05-101-3-01|Office Expenses|V|Data|Object-Head||7.00|7.00|7.00
