23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|011|Dearness Allowance|2202-03-001-0-01|Dearness Allowance|V|Data|Object-Head|316.94|402.00|402.00|451.00
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|014|Other Allowance|2202-03-001-0-01|Other Allowance|V|Data|Object-Head|298.07|362.00|362.00|351.00
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|020|Medical Allowance|2202-03-001-0-01|Medical Allowance|V|Data|Object-Head|8.43|||
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|021|Reimbursement of Medical Expenses|2202-03-001-0-01|Reimbursement of Medical Expenses|V|Data|Object-Head|16.47|18.00|18.00|17.00
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|041|Travel Expenses|2202-03-001-0-01|Travel Expenses|V|Data|Object-Head|4.40|5.00|5.00|5.00
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|050|Office Expenses|2202-03-001-0-01|Office Expenses|V|Data|Object-Head||30.00|30.00|30.00
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|051|General Expenses|2202-03-001-0-01|General Expenses|V|Data|Object-Head|34.84|10.00|131.20|160.00
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|052|Telephone Charges|2202-03-001-0-01|Telephone Charges|V|Data|Object-Head|1.70|||
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|071|Building Expenses|2202-03-001-0-01|Building Expenses|V|Data|Object-Head|14.49|25.00|25.00|25.00
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|195|Transport Expenses|2202-03-001-0-01|Transport Expenses|V|Data|Object-Head|43.43|45.37|45.37|44.86
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|||2202-03-001-0-01|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|2236.31|2659.37|2780.57|2855.86
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||02|Unspent SCSP-TSP Amount as per the SCSP-TSPAct 2013|||2202-03-001-0-02|Unspent SCSP-TSP Amount as per the SCSP-TSPAct 2013|V|Header|Detailed-Head||||
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||02|Unspent SCSP-TSP Amount as per the SCSP-TSPAct 2013|422|Schedule Caste Sub Plan|2202-03-001-0-02|Schedule Caste Sub Plan|V|Data|Object-Head|117.10|0.21|0.21|0.05
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||02|Unspent SCSP-TSP Amount as per the SCSP-TSPAct 2013|423|Tribal Sub Plan|2202-03-001-0-02|Tribal Sub Plan|V|Data|Object-Head|43.32|0.05|0.05|0.04
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||02|Unspent SCSP-TSP Amount as per the SCSP-TSPAct 2013|||2202-03-001-0-02|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|160.42|0.26|0.26|0.09
23|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||01|Mysore University|||2202-03-102-0-01|Mysore University|V|Header|Detailed-Head||||
23|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||01|Mysore University|101|Grants-in-Aid-Salaries|2202-03-102-0-01|Grants-in-Aid-Salaries|V|Data|Object-Head|11966.04|12768.71|12768.71|12248.18
23|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||01|Mysore University|118|Grants-in-Aid-Pensions|2202-03-102-0-01|Grants-in-Aid-Pensions|V|Data|Object-Head|5000.00|5000.00|7500.00|10000.00
23|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||01|Mysore University|||2202-03-102-0-01|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|16966.04|17768.71|20268.71|22248.18
23|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||02|Karnataka University- Dharwad|||2202-03-102-0-02|Karnataka University- Dharwad|V|Header|Detailed-Head||||
23|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||02|Karnataka University- Dharwad|101|Grants-in-Aid-Salaries|2202-03-102-0-02|Grants-in-Aid-Salaries|V|Data|Object-Head|9528.55|10884.09|10884.09|11052.01
23|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||02|Karnataka University- Dharwad|118|Grants-in-Aid-Pensions|2202-03-102-0-02|Grants-in-Aid-Pensions|V|Data|Object-Head|7000.00|5500.00|8000.00|6750.00
23|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||02|Karnataka University- Dharwad|||2202-03-102-0-02|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|16528.55|16384.09|18884.09|17802.01
