98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||70|Nandi Medical College and Research Institute, Chikkaballapura|118|Grants-in-Aid-Pensions|2210-05-105-1-70|Grants-in-Aid-Pensions|V|Data|Object-Head|103.69|103.00|103.00|209.00
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||70|Nandi Medical College and Research Institute, Chikkaballapura|422|Schedule Caste Sub Plan|2210-05-105-1-70|Schedule Caste Sub Plan|V|Data|Object-Head|54.05|54.06|54.06|172.50
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||70|Nandi Medical College and Research Institute, Chikkaballapura|423|Tribal Sub Plan|2210-05-105-1-70|Tribal Sub Plan|V|Data|Object-Head|21.62|21.62|21.62|86.25
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||70|Nandi Medical College and Research Institute, Chikkaballapura||||HOA Total :|V|Total|Detailed-Head|4123.91|4243.94|4243.94|6331.42
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||71|Chitradurga Medical College and Research Institute, Chitradurga|||2210-05-105-1-71|Chitradurga Medical College and Research Institute, Chitradurga|V|Header|Detailed-Head||||
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||71|Chitradurga Medical College and Research Institute, Chitradurga|101|Grants-in-Aid-Salaries|2210-05-105-1-71|Grants-in-Aid-Salaries|V|Data|Object-Head|111.11|128.00|743.00|832.77
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||71|Chitradurga Medical College and Research Institute, Chitradurga|103|Grants-in-Aid -General|2210-05-105-1-71|Grants-in-Aid -General|V|Data|Object-Head|509.40|208.00|208.00|1466.25
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||71|Chitradurga Medical College and Research Institute, Chitradurga|115|GIA Contract /Outsource|2210-05-105-1-71|GIA Contract /Outsource|V|Data|Object-Head|190.65|410.68|410.68|546.06
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||71|Chitradurga Medical College and Research Institute, Chitradurga|118|Grants-in-Aid-Pensions|2210-05-105-1-71|Grants-in-Aid-Pensions|V|Data|Object-Head|||78.00|78.00
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||71|Chitradurga Medical College and Research Institute, Chitradurga|422|Schedule Caste Sub Plan|2210-05-105-1-71|Schedule Caste Sub Plan|V|Data|Object-Head||50.00|50.00|172.50
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||71|Chitradurga Medical College and Research Institute, Chitradurga|423|Tribal Sub Plan|2210-05-105-1-71|Tribal Sub Plan|V|Data|Object-Head||25.00|25.00|86.25
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||71|Chitradurga Medical College and Research Institute, Chitradurga||||HOA Total :|V|Total|Detailed-Head|811.16|821.68|1514.68|3181.83
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|911|Deduct Recovery of Over Payments of earlier Years|0||02|Deduct Recovery of Over Payments of earlier Years|||2210-05-911-0-02|Deduct Recovery of Over Payments of earlier Years|V|Header|Detailed-Head||||
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|911|Deduct Recovery of Over Payments of earlier Years|0||02|Deduct Recovery of Over Payments of earlier Years|364|Deduct - Recoveries|2210-05-911-0-02|Deduct - Recoveries|V|Data|Object-Head|-621.76|||
98|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|911|Deduct Recovery of Over Payments of earlier Years|0||02|Deduct Recovery of Over Payments of earlier Years||||HOA Total :|V|Total|Detailed-Head|-621.76|0.00|0.00|0.00
98|02|22|2210|Medical and Public Health|06|Public Health|101|Prevention and Control of Diseases|7||22|Towards Corpus Fund for Treatment of Rare Diseases|||2210-06-101-7-22|Towards Corpus Fund for Treatment of Rare Diseases|V|Header|Detailed-Head||||
98|02|22|2210|Medical and Public Health|06|Public Health|101|Prevention and Control of Diseases|7||22|Towards Corpus Fund for Treatment of Rare Diseases|100|Financial Assistance/Relief|2210-06-101-7-22|Financial Assistance/Relief|V|Data|Object-Head|1000.00|1000.00|1000.00|1400.00
98|02|22|2210|Medical and Public Health|06|Public Health|101|Prevention and Control of Diseases|7||22|Towards Corpus Fund for Treatment of Rare Diseases||||HOA Total :|V|Total|Detailed-Head|1000.00|1000.00|1000.00|1400.00
