37|02|17|2203|Technical Education|00||112|Government Engineering Colleges|0||02|Government Engineering Colleges|021|Reimbursement of Medical Expenses|2203-00-112-0-02|Reimbursement of Medical Expenses|V|Data|Object-Head|11.02|35.00|35.00|35.00
37|02|17|2203|Technical Education|00||112|Government Engineering Colleges|0||02|Government Engineering Colleges|041|Travel Expenses|2203-00-112-0-02|Travel Expenses|V|Data|Object-Head|0.88|1.00|1.00|1.00
37|02|17|2203|Technical Education|00||112|Government Engineering Colleges|0||02|Government Engineering Colleges|051|General Expenses|2203-00-112-0-02|General Expenses|V|Data|Object-Head|7.33|5.00|5.00|5.00
37|02|17|2203|Technical Education|00||112|Government Engineering Colleges|0||02|Government Engineering Colleges|071|Building Expenses|2203-00-112-0-02|Building Expenses|V|Data|Object-Head|73.43|75.00|75.00|28.00
37|02|17|2203|Technical Education|00||112|Government Engineering Colleges|0||02|Government Engineering Colleges|200|Maintenance Expenditure|2203-00-112-0-02|Maintenance Expenditure|V|Data|Object-Head||1.00|1.00|1.00
37|02|17|2203|Technical Education|00||112|Government Engineering Colleges|0||02|Government Engineering Colleges|221|Materials and Supplies|2203-00-112-0-02|Materials and Supplies|V|Data|Object-Head|0.25|1.00|1.00|
37|02|17|2203|Technical Education|00||112|Government Engineering Colleges|0||02|Government Engineering Colleges|324|Honorarium|2203-00-112-0-02|Honorarium|V|Data|Object-Head|849.27|1000.00|1000.00|1000.00
37|02|17|2203|Technical Education|00||112|Government Engineering Colleges|0||02|Government Engineering Colleges||||2203-00-112-0-02|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|8672.54|10040.00|10040.00|12068.00
37|02|17|2203|Technical Education|00||112|Government Engineering Colleges|0||07|GIA to Engineering Colleges|||2203-00-112-0-07|ಇಂಜಿನಿಯರಿಂಗ್ ಕಾಲೇಜುಗಳಿಗೆ ಸಹಾಯಾನುದಾನ / GIA to Engineering Colleges|V|Header|Detailed-Head||||
37|02|17|2203|Technical Education|00||112|Government Engineering Colleges|0||07|GIA to Engineering Colleges|101|Grants-in-Aid-Salaries|2203-00-112-0-07|Grants-in-Aid-Salaries|V|Data|Object-Head|13723.88|15022.06|15022.06|12889.57
37|02|17|2203|Technical Education|00||112|Government Engineering Colleges|0||07|GIA to Engineering Colleges||||2203-00-112-0-07|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|13723.88|15022.06|15022.06|12889.57
37|02|17|2203|Technical Education|00||911|Deduct Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year|||2203-00-911-0-01|ವಜಾ-ಪ್ರಸಕ್ತ ವರ್ಷದಲ್ಲಿ ಹೆಚ್ಚಿಗೆ ಪಾವತಿಯಾಗಿರುವ ಹಣದ ಮರುಪಾವತಿ / Deduct Recovery of Over Payments of Current Year|V|Header|Detailed-Head||||
37|02|17|2203|Technical Education|00||911|Deduct Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2203-00-911-0-01|Deduct - Recoveries|V|Data|Object-Head|-28.87|||
37|02|17|2203|Technical Education|00||911|Deduct Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year||||2203-00-911-0-01|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|-28.87|0.00|0.00|0.00
37|02|17|2203|Technical Education|00||911|Deduct Recoveries of Overpayments|0||02|Deduct Recovery of Overpayments|||2203-00-911-0-02|ವಜಾ-ಹೆಚ್ಚುವರಿ ಪಾವತಿಯ ವಸೂಲಾತಿ / Deduct Recovery of Overpayments|V|Header|Detailed-Head||||
37|02|17|2203|Technical Education|00||911|Deduct Recoveries of Overpayments|0||02|Deduct Recovery of Overpayments|364|Deduct - Recoveries|2203-00-911-0-02|Deduct - Recoveries|V|Data|Object-Head|-17.94|||
37|02|17|2203|Technical Education|00||911|Deduct Recoveries of Overpayments|0||02|Deduct Recovery of Overpayments||||2203-00-911-0-02|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|-17.94|0.00|0.00|0.00
37|02|17|2203|Technical Education|00||||||||||2203-00-911-0-02|2203 - ಜುಮ್ಲಾ Total :|V|Total|Major-Head|114565.13|127656.51|127887.54|126808.88
