16|02|12|2204|Sports and Youth Services|00||104|Promotion of Sports Activities|0|Promotion of Sports Activities|02|Promotion of Sports Activities|117|Scholarships & Incentives|2204-00-104-0-02|Scholarships & Incentives|V|Data|Object-Head|266.83|300.00|300.00|400.00
16|02|12|2204|Sports and Youth Services|00||104|Promotion of Sports Activities|0|Promotion of Sports Activities|02|Promotion of Sports Activities|||2204-00-104-0-02|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|1975.83|2386.00|2386.00|2728.00
16|02|12|2204|Sports and Youth Services|00||104|Promotion of Sports Activities|0|Promotion of Sports Activities|12|Maintenance of Stadium|||2204-00-104-0-12|Maintenance of Stadium|V|Header|Detailed-Head||||
16|02|12|2204|Sports and Youth Services|00||104|Promotion of Sports Activities|0|Promotion of Sports Activities|12|Maintenance of Stadium|200|Maintenance Expenditure|2204-00-104-0-12|Maintenance Expenditure|V|Data|Object-Head|1565.53|1600.00|1600.00|
16|02|12|2204|Sports and Youth Services|00||104|Promotion of Sports Activities|0|Promotion of Sports Activities|12|Maintenance of Stadium|||2204-00-104-0-12|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|1565.53|1600.00|1600.00|0.00
16|02|12|2204|Sports and Youth Services|00||104|Promotion of Sports Activities|0|Promotion of Sports Activities|29|Sports Authority of Karnataka|||2204-00-104-0-29|Sports Authority of Karnataka|V|Header|Detailed-Head||||
16|02|12|2204|Sports and Youth Services|00||104|Promotion of Sports Activities|0|Promotion of Sports Activities|29|Sports Authority of Karnataka|103|Grants-in-Aid -General|2204-00-104-0-29|Grants-in-Aid -General|V|Data|Object-Head|2349.66|1388.50|1588.50|1650.00
16|02|12|2204|Sports and Youth Services|00||104|Promotion of Sports Activities|0|Promotion of Sports Activities|29|Sports Authority of Karnataka|115|GIA Contract /Outsource|2204-00-104-0-29|GIA Contract /Outsource|V|Data|Object-Head|653.32|624.80|624.80|783.47
16|02|12|2204|Sports and Youth Services|00||104|Promotion of Sports Activities|0|Promotion of Sports Activities|29|Sports Authority of Karnataka|422|Schedule Caste Sub Plan|2204-00-104-0-29|Schedule Caste Sub Plan|V|Data|Object-Head||257.25|257.25|200.00
16|02|12|2204|Sports and Youth Services|00||104|Promotion of Sports Activities|0|Promotion of Sports Activities|29|Sports Authority of Karnataka|423|Tribal Sub Plan|2204-00-104-0-29|Tribal Sub Plan|V|Data|Object-Head||104.25|104.25|100.00
16|02|12|2204|Sports and Youth Services|00||104|Promotion of Sports Activities|0|Promotion of Sports Activities|29|Sports Authority of Karnataka|||2204-00-104-0-29|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|3002.98|2374.80|2574.80|2733.47
16|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|01|Grants to District Youth Service Establishments|||2204-00-196-1-01|Grants to District Youth Service Establishments|V|Header|Detailed-Head||||
16|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|01|Grants to District Youth Service Establishments|401|Bengaluru (Urban)|2204-00-196-1-01|Bengaluru (Urban)|V|Data|Object-Head|153.76|173.08|173.08|50.10
16|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|01|Grants to District Youth Service Establishments|402|Bengaluru (Rural)|2204-00-196-1-01|Bengaluru (Rural)|V|Data|Object-Head|80.10|99.78|99.78|33.60
16|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|01|Grants to District Youth Service Establishments|403|Chitradurga|2204-00-196-1-01|Chitradurga|V|Data|Object-Head|77.99|83.63|83.63|27.54
16|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|01|Grants to District Youth Service Establishments|404|Kolar|2204-00-196-1-01|Kolar|V|Data|Object-Head|78.97|81.74|81.74|29.62
16|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|01|Grants to District Youth Service Establishments|405|Shivamogga|2204-00-196-1-01|Shivamogga|V|Data|Object-Head|124.74|136.02|136.02|37.95
16|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|01|Grants to District Youth Service Establishments|406|Tumakuru|2204-00-196-1-01|Tumakuru|V|Data|Object-Head|125.13|126.08|126.08|53.32
16|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|01|Grants to District Youth Service Establishments|407|Mysuru|2204-00-196-1-01|Mysuru|V|Data|Object-Head|122.91|119.76|119.76|34.75
16|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|01|Grants to District Youth Service Establishments|408|Chikkamagaluru|2204-00-196-1-01|Chikkamagaluru|V|Data|Object-Head|107.21|120.83|120.83|23.76
