78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||1||08|Infrastructure facilities for Primary and High Schools and PU Colleges|422|Schedule Caste Sub Plan|4202-01-201-1-08|Schedule Caste Sub Plan||Data|Object-Head|15000.00|||
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||1||08|Infrastructure facilities for Primary and High Schools and PU Colleges|423|Tribal Sub Plan|4202-01-201-1-08|Tribal Sub Plan||Data|Object-Head|6000.00|||
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||1||08|Infrastructure facilities for Primary and High Schools and PU Colleges|||4202-01-201-1-08|HOA Total :||Total|Detailed-Head|59943.95|0.00|0.00|0.00
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||1||09|Strengthening of Karnataka Public Schools-EAP|||4202-01-201-1-09|Strengthening of Karnataka Public Schools-EAP||Header|Detailed-Head||||
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||1||09|Strengthening of Karnataka Public Schools-EAP|132|Other Capital Expenses|4202-01-201-1-09|Other Capital Expenses||Data|Object-Head||2500.00|2500.00|5000.00
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||1||09|Strengthening of Karnataka Public Schools-EAP|133|Regional Imbalance Redressal Program|4202-01-201-1-09|Regional Imbalance Redressal Program||Data|Object-Head||||5000.00
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||1||09|Strengthening of Karnataka Public Schools-EAP|||4202-01-201-1-09|HOA Total :||Total|Detailed-Head|0.00|2500.00|2500.00|10000.00
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||2||03|CSS-Central Share-PM Schools for Rising India (PM SHRI)|||4202-01-201-2-03|CSS-Central Share-PM Schools for Rising India (PM SHRI)||Header|Detailed-Head||||
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||2||03|CSS-Central Share-PM Schools for Rising India (PM SHRI)|132|Other Capital Expenses|4202-01-201-2-03|Other Capital Expenses||Data|Object-Head|||4116.44|4116.00
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||2||03|CSS-Central Share-PM Schools for Rising India (PM SHRI)|422|Schedule Caste Sub Plan|4202-01-201-2-03|Schedule Caste Sub Plan||Data|Object-Head|||1030.22|1030.00
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||2||03|CSS-Central Share-PM Schools for Rising India (PM SHRI)|423|Tribal Sub Plan|4202-01-201-2-03|Tribal Sub Plan||Data|Object-Head|||416.09|416.00
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||2||03|CSS-Central Share-PM Schools for Rising India (PM SHRI)|||4202-01-201-2-03|HOA Total :||Total|Detailed-Head|0.00|0.00|5562.75|5562.00
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||2||04|CSS-State Share-PM Schools for Rising India (PM SHRI)|||4202-01-201-2-04|CSS-State Share-PM Schools for Rising India (PM SHRI)||Header|Detailed-Head||||
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||2||04|CSS-State Share-PM Schools for Rising India (PM SHRI)|132|Other Capital Expenses|4202-01-201-2-04|Other Capital Expenses||Data|Object-Head|||2744.29|2745.00
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||2||04|CSS-State Share-PM Schools for Rising India (PM SHRI)|422|Schedule Caste Sub Plan|4202-01-201-2-04|Schedule Caste Sub Plan||Data|Object-Head|||686.81|686.00
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||2||04|CSS-State Share-PM Schools for Rising India (PM SHRI)|423|Tribal Sub Plan|4202-01-201-2-04|Tribal Sub Plan||Data|Object-Head|||277.39|277.00
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||201||2||04|CSS-State Share-PM Schools for Rising India (PM SHRI)|||4202-01-201-2-04|HOA Total :||Total|Detailed-Head|0.00|0.00|3708.49|3708.00
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||202||1||05|Infrastructure facilities for PU Colleges|||4202-01-202-1-05|Infrastructure facilities for PU Colleges||Header|Detailed-Head||||
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||202||1||05|Infrastructure facilities for PU Colleges|180|Machinery and Equipments|4202-01-202-1-05|Machinery and Equipments||Data|Object-Head|2260.72|1000.00|1000.00|1000.00
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||202||1||05|Infrastructure facilities for PU Colleges|386|Purchase/Construction of Buildings|4202-01-202-1-05|Purchase/Construction of Buildings||Data|Object-Head|3239.80|8728.50|8728.50|8728.50
78|02|17|4202|Capital Outlay on Education, Sports, Art and Culture|01||202||1||05|Infrastructure facilities for PU Colleges|422|Schedule Caste Sub Plan|4202-01-202-1-05|Schedule Caste Sub Plan||Data|Object-Head||1972.25|1972.25|1972.25
