52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|407|Mysuru|2202-01-197-1-01|Mysuru|V|Data|Object-Head|58920.44|67689.65|67689.65|63228.68
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|408|Chikkamagaluru|2202-01-197-1-01|Chikkamagaluru|V|Data|Object-Head|37998.94|42250.73|42250.73|40360.74
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|409|Dakshina Kannada|2202-01-197-1-01|Dakshina Kannada|V|Data|Object-Head|32515.06|37358.37|37358.37|32815.54
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|410|Hassan|2202-01-197-1-01|Hassan|V|Data|Object-Head|56578.83|63119.55|63119.55|59861.18
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|411|Kodagu|2202-01-197-1-01|Kodagu|V|Data|Object-Head|10988.02|11877.94|11877.94|11353.44
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|412|Mandya|2202-01-197-1-01|Mandya|V|Data|Object-Head|41598.82|47305.91|47305.91|44912.83
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|413|Belagavi|2202-01-197-1-01|Belagavi|V|Data|Object-Head|126960.10|150547.73|150565.98|138875.19
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|414|Vijayapura|2202-01-197-1-01|Vijayapura|V|Data|Object-Head|78349.47|91075.37|91075.37|84062.71
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|415|Dharwad|2202-01-197-1-01|Dharwad|V|Data|Object-Head|44142.97|49529.04|49529.04|45264.40
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|416|Uttara Kannada|2202-01-197-1-01|Uttara Kannada|V|Data|Object-Head|53855.81|59940.09|59940.09|57864.20
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|417|Kalaburagi|2202-01-197-1-01|Kalaburagi|V|Data|Object-Head|63875.31|72175.49|72175.49|63028.62
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|418|Ballari|2202-01-197-1-01|Ballari|V|Data|Object-Head|20675.45|23595.22|23900.88|21978.40
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|419|Bidar|2202-01-197-1-01|Bidar|V|Data|Object-Head|51630.75|57997.38|57997.38|49036.86
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|420|Raichur|2202-01-197-1-01|Raichur|V|Data|Object-Head|36133.89|39371.34|39371.34|35830.73
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|421|Yadgiri|2202-01-197-1-01|Yadgiri|V|Data|Object-Head|24495.58|28060.96|28060.96|25934.77
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|451|Davanagere|2202-01-197-1-01|Davanagere|V|Data|Object-Head|49359.28|53962.23|53962.23|45446.09
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|452|Bengaluru South|2202-01-197-1-01|Bengaluru South|V|Data|Object-Head|25901.89|27149.30|27149.30|25937.63
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|453|Chikkaballapura|2202-01-197-1-01|Chikkaballapura|V|Data|Object-Head|36182.99|40843.77|40843.77|38544.88
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|456|Chamarajanagar|2202-01-197-1-01|Chamarajanagar|V|Data|Object-Head|22435.40|25356.40|25356.40|24227.01
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|457|Udupi|2202-01-197-1-01|Udupi|V|Data|Object-Head|21392.80|24427.86|24427.86|22452.20
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|461|Bagalkot|2202-01-197-1-01|Bagalkot|V|Data|Object-Head|53300.22|62021.48|62021.48|56068.44
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|462|Gadag|2202-01-197-1-01|Gadag|V|Data|Object-Head|31239.79|34835.43|34835.43|32058.90
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|463|Haveri|2202-01-197-1-01|Haveri|V|Data|Object-Head|51237.63|57847.78|57847.78|54560.71
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|466|Koppal|2202-01-197-1-01|Koppal|V|Data|Object-Head|34929.73|39772.33|39772.33|38020.41
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|467|Vijayanagara|2202-01-197-1-01|Vijayanagara|V|Data|Object-Head|41120.46|48801.19|48801.19|46024.14
52|02|17|2202|General Education|01|General Education|197||1||01|Grants to Government Primary Schools and Taluk BEO|||2202-01-197-1-01|HOA Total :|V|Total|Detailed-Head|1479523.05|1681741.79|1658637.81|1569272.66
52|02|17|2202|General Education|01|General Education|197||1||02|Samagra Shikshana Karnataka|||2202-01-197-1-02|Samagra Shikshana Karnataka|V|Header|Detailed-Head||||
52|02|17|2202|General Education|01|General Education|197||1||02|Samagra Shikshana Karnataka|401|Bengaluru (Urban)|2202-01-197-1-02|Bengaluru (Urban)|V|Data|Object-Head|8665.57|9239.63|9239.63|9348.72
52|02|17|2202|General Education|01|General Education|197||1||02|Samagra Shikshana Karnataka|402|Bengaluru (Rural)|2202-01-197-1-02|Bengaluru (Rural)|V|Data|Object-Head|2568.03|2637.59|2637.59|2733.08
