92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||52|Bidar Institute of Medical Sciences, Bidar|423|Tribal Sub Plan|2210-05-105-1-52|Tribal Sub Plan|V|Data|Object-Head|23.40|24.00|24.00|86.25
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||52|Bidar Institute of Medical Sciences, Bidar||||HOA Total :|V|Total|Detailed-Head|11105.01|11224.31|11224.31|12930.05
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||53|Belagavi Institute of Medical Sciences, Belagavi|||2210-05-105-1-53|Belagavi Institute of Medical Sciences, Belagavi|V|Header|Detailed-Head||||
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||53|Belagavi Institute of Medical Sciences, Belagavi|101|Grants-in-Aid-Salaries|2210-05-105-1-53|Grants-in-Aid-Salaries|V|Data|Object-Head|8060.82|9125.86|9125.86|9546.09
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||53|Belagavi Institute of Medical Sciences, Belagavi|103|Grants-in-Aid -General|2210-05-105-1-53|Grants-in-Aid -General|V|Data|Object-Head|991.67|700.00|700.00|1466.25
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||53|Belagavi Institute of Medical Sciences, Belagavi|112|GIA Stipends|2210-05-105-1-53|GIA Stipends|V|Data|Object-Head|1371.60|1400.00|1400.00|2070.00
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||53|Belagavi Institute of Medical Sciences, Belagavi|115|GIA Contract /Outsource|2210-05-105-1-53|GIA Contract /Outsource|V|Data|Object-Head|1273.02|1410.21|1410.21|1473.71
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||53|Belagavi Institute of Medical Sciences, Belagavi|118|Grants-in-Aid-Pensions|2210-05-105-1-53|Grants-in-Aid-Pensions|V|Data|Object-Head|699.25|700.00|700.00|1080.00
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||53|Belagavi Institute of Medical Sciences, Belagavi|422|Schedule Caste Sub Plan|2210-05-105-1-53|Schedule Caste Sub Plan|V|Data|Object-Head|135.90|76.00|76.00|172.50
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||53|Belagavi Institute of Medical Sciences, Belagavi|423|Tribal Sub Plan|2210-05-105-1-53|Tribal Sub Plan|V|Data|Object-Head|70.57|37.00|37.00|86.25
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||53|Belagavi Institute of Medical Sciences, Belagavi||||HOA Total :|V|Total|Detailed-Head|12602.83|13449.07|13449.07|15894.80
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||54|Raichur Institute of Medical Sciences, Raichur|||2210-05-105-1-54|Raichur Institute of Medical Sciences, Raichur|V|Header|Detailed-Head||||
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||54|Raichur Institute of Medical Sciences, Raichur|101|Grants-in-Aid-Salaries|2210-05-105-1-54|Grants-in-Aid-Salaries|V|Data|Object-Head|5867.31|6353.01|6193.01|6565.58
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||54|Raichur Institute of Medical Sciences, Raichur|103|Grants-in-Aid -General|2210-05-105-1-54|Grants-in-Aid -General|V|Data|Object-Head|1256.61|1100.00|1100.00|1955.00
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||54|Raichur Institute of Medical Sciences, Raichur|112|GIA Stipends|2210-05-105-1-54|GIA Stipends|V|Data|Object-Head|988.20|950.00|950.00|1216.00
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||54|Raichur Institute of Medical Sciences, Raichur|115|GIA Contract /Outsource|2210-05-105-1-54|GIA Contract /Outsource|V|Data|Object-Head|1308.80|1396.99|1556.99|1449.22
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||54|Raichur Institute of Medical Sciences, Raichur|118|Grants-in-Aid-Pensions|2210-05-105-1-54|Grants-in-Aid-Pensions|V|Data|Object-Head|717.69|675.00|675.00|750.00
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||54|Raichur Institute of Medical Sciences, Raichur|422|Schedule Caste Sub Plan|2210-05-105-1-54|Schedule Caste Sub Plan|V|Data|Object-Head|109.33|26.00|26.00|230.00
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||54|Raichur Institute of Medical Sciences, Raichur|423|Tribal Sub Plan|2210-05-105-1-54|Tribal Sub Plan|V|Data|Object-Head|56.11|19.00|19.00|115.00
92|02|22|2210|Medical and Public Health|05|Medical Education, Training and Research|105|Allopathy|1||54|Raichur Institute of Medical Sciences, Raichur||||HOA Total :|V|Total|Detailed-Head|10304.05|10520.00|10520.00|12280.80
