23|07|21|2700|Major Irrigation|11||101|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|0||01|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|||2700-11-101-0-01|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.||Header|Detailed-Head||||
23|07|21|2700|Major Irrigation|11||101|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|0||01|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|057|Electricity Charges for Water Supply|2700-11-101-0-01|Electricity Charges for Water Supply|V|Data|Object-Head|1028.80|1028.80|1028.80|1029.00
23|07|21|2700|Major Irrigation|11||101|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|0||01|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|100|Financial Assistance/Relief|2700-11-101-0-01|Financial Assistance/Relief|V|Data|Object-Head|1551.03|1075.83|1075.83|1203.14
23|07|21|2700|Major Irrigation|11||101|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|0||01|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|200|Maintenance Expenditure|2700-11-101-0-01|Maintenance Expenditure|V|Data|Object-Head|19.20|19.20|19.20|20.00
23|07|21|2700|Major Irrigation|11||101|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|0||01|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|240|Repayment of Borrowings|2700-11-101-0-01|Repayment of Borrowings|C|Data|Object-Head|13631.67|||
23|07|21|2700|Major Irrigation|11||101|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|0||01|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|241|Interest Payments|2700-11-101-0-01|Interest Payments|C|Data|Object-Head||9654.79|9654.79|4864.85
23|07|21|2700|Major Irrigation|11||101|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|0||01|Maintenance and Repairs of Visvesvaraya Jala Nigam Ltd.|||||HOA Total :||Total|Detailed-Head|16230.70|11778.62|11778.62|7116.99
23|07|21|2700|Major Irrigation|12||101|Maintenance Expenditure (CNNL)|0||01|Maintenance Expenditure (CNNL)|||2700-12-101-0-01|Maintenance Expenditure (CNNL)||Header|Detailed-Head||||
23|07|21|2700|Major Irrigation|12||101|Maintenance Expenditure (CNNL)|0||01|Maintenance Expenditure (CNNL)|057|Electricity Charges for Water Supply|2700-12-101-0-01|Electricity Charges for Water Supply|V|Data|Object-Head|7099.80|7099.80|7099.80|7100.00
23|07|21|2700|Major Irrigation|12||101|Maintenance Expenditure (CNNL)|0||01|Maintenance Expenditure (CNNL)|200|Maintenance Expenditure|2700-12-101-0-01|Maintenance Expenditure|V|Data|Object-Head|633.20|733.20|733.20|730.00
23|07|21|2700|Major Irrigation|12||101|Maintenance Expenditure (CNNL)|0||01|Maintenance Expenditure (CNNL)|||||HOA Total :||Total|Detailed-Head|7733.00|7833.00|7833.00|7830.00
23|07|21|2700|Major Irrigation|||||||||||2700|2700 - Total :||Total|Major-Head|36739.10|30027.62|30027.62|25362.99
