10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||08|Karnataka State Highway Improvement Project (KSHIP) - Establishment|020|Medical Allowance|3054-03-337-0-08|Medical Allowance|V|Data|Object-Head|1.39|||
10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||08|Karnataka State Highway Improvement Project (KSHIP) - Establishment|021|Reimbursement of Medical Expenses|3054-03-337-0-08|Reimbursement of Medical Expenses|V|Data|Object-Head|0.73|15.00|15.00|15.00
10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||08|Karnataka State Highway Improvement Project (KSHIP) - Establishment|034|Contract/Outsource|3054-03-337-0-08|Contract/Outsource|V|Data|Object-Head|442.26|290.72|290.72|296.85
10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||08|Karnataka State Highway Improvement Project (KSHIP) - Establishment|035|Salary of Board/Corp.Staff working in State Government|3054-03-337-0-08|Salary of Board/Corp.Staff working in State Government|V|Data|Object-Head|51.13|45.07|45.07|25.11
10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||08|Karnataka State Highway Improvement Project (KSHIP) - Establishment|041|Travel Expenses|3054-03-337-0-08|Travel Expenses|V|Data|Object-Head|5.26|5.00|5.00|6.00
10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||08|Karnataka State Highway Improvement Project (KSHIP) - Establishment|050|Office Expenses|3054-03-337-0-08|Office Expenses|V|Data|Object-Head||2.00|2.00|3.00
10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||08|Karnataka State Highway Improvement Project (KSHIP) - Establishment|051|General Expenses|3054-03-337-0-08|General Expenses|V|Data|Object-Head|88.52|84.00|84.00|84.00
10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||08|Karnataka State Highway Improvement Project (KSHIP) - Establishment|052|Telephone Charges|3054-03-337-0-08|Telephone Charges|V|Data|Object-Head|1.41|||
10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||08|Karnataka State Highway Improvement Project (KSHIP) - Establishment|071|Building Expenses|3054-03-337-0-08|Building Expenses|V|Data|Object-Head|103.64|90.00|90.00|93.00
10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||08|Karnataka State Highway Improvement Project (KSHIP) - Establishment|195|Transport Expenses|3054-03-337-0-08|Transport Expenses|V|Data|Object-Head|86.78|89.08|89.08|73.29
10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||08|Karnataka State Highway Improvement Project (KSHIP) - Establishment|||||HOA Total :|V|Total|Detailed-Head|1827.60|1879.87|1879.87|1780.25
10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||09|Grants from Karnataka State Road Safety Fund|||3054-03-337-0-09|Grants from Karnataka State Road Safety Fund|V|Header|Detailed-Head||||
10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||09|Grants from Karnataka State Road Safety Fund|200|Maintenance Expenditure|3054-03-337-0-09|Maintenance Expenditure|V|Data|Object-Head|47499.99|||
10|07|20|3054|Roads and Bridges|03|State Highways|337|Road Works|0||09|Grants from Karnataka State Road Safety Fund|||||HOA Total :|V|Total|Detailed-Head|47499.99|0.00|0.00|0.00
10|07|20|3054|Roads and Bridges|03|State Highways|902|Deduct - Amount met from Road Safety Fund|0||01|Deduct-Amount Met from Karnataka State Road Safety Fund|||3054-03-902-0-01|Deduct-Amount Met from Karnataka State Road Safety Fund|V|Header|Detailed-Head||||
10|07|20|3054|Roads and Bridges|03|State Highways|902|Deduct - Amount met from Road Safety Fund|0||01|Deduct-Amount Met from Karnataka State Road Safety Fund|261|Inter Account Transfers|3054-03-902-0-01|Inter Account Transfers|V|Data|Object-Head|-47499.99|||
10|07|20|3054|Roads and Bridges|03|State Highways|902|Deduct - Amount met from Road Safety Fund|0||01|Deduct-Amount Met from Karnataka State Road Safety Fund|||||HOA Total :|V|Total|Detailed-Head|-47499.99|0.00|0.00|0.00
10|07|20|3054|Roads and Bridges|03|State Highways|911|Deduct - Recoveries of Overpayments|0||00|Deduct - Recoveries of Overpayments|||3054-03-911-0-00|Deduct - Recoveries of Overpayments|V|Header|Detailed-Head||||
10|07|20|3054|Roads and Bridges|03|State Highways|911|Deduct - Recoveries of Overpayments|0||00|Deduct - Recoveries of Overpayments|364|Deduct - Recoveries|3054-03-911-0-00|Deduct - Recoveries|V|Data|Object-Head|-4.77|||
10|07|20|3054|Roads and Bridges|03|State Highways|911|Deduct - Recoveries of Overpayments|0||00|Deduct - Recoveries of Overpayments|||||HOA Total :|V|Total|Detailed-Head|-4.77|0.00|0.00|0.00
