95|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|22|Kodagu|422|Schedule Caste Sub Plan|3604-00-193-1-22|Schedule Caste Sub Plan|V|Data|Object-Head||1.72|1.72|
95|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|22|Kodagu||||HOA Total :|V|Total|Detailed-Head|211.00|504.96|504.96|0.00
95|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|23|Mysuru|||3604-00-193-1-23|Mysuru|V|Header|Detailed-Head||||
95|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|23|Mysuru|008|ULB Salaries|3604-00-193-1-23|ULB Salaries|V|Data|Object-Head|799.00|537.00|537.00|
95|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|23|Mysuru|138|Electricity Charges of Street lights|3604-00-193-1-23|Electricity Charges of Street lights|V|Data|Object-Head|167.00|289.00|289.00|
95|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|23|Mysuru|200|Maintenance Expenditure|3604-00-193-1-23|Maintenance Expenditure|V|Data|Object-Head|477.00|702.00|702.00|
95|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|23|Mysuru|251|Pension & Retirement Benefits|3604-00-193-1-23|Pension & Retirement Benefits|V|Data|Object-Head|10.00|14.00|14.00|
95|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|23|Mysuru|422|Schedule Caste Sub Plan|3604-00-193-1-23|Schedule Caste Sub Plan|V|Data|Object-Head||249.16|249.16|
95|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|23|Mysuru|423|Tribal Sub Plan|3604-00-193-1-23|Tribal Sub Plan|V|Data|Object-Head||2.36|2.36|
95|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|23|Mysuru||||HOA Total :|V|Total|Detailed-Head|1453.00|1793.52|1793.52|0.00
