80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||23|Mysuru|||3604-00-192-2-23|Mysuru|V|Header|Detailed-Head||||
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||23|Mysuru|032|Devolution for Capital Assets|3604-00-192-2-23|Devolution for Capital Assets|V|Data|Object-Head|383.00|75.00|75.00|
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||23|Mysuru|422|Schedule Caste Sub Plan|3604-00-192-2-23|Schedule Caste Sub Plan|V|Data|Object-Head|113.00|113.00|113.00|
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||23|Mysuru|423|Tribal Sub Plan|3604-00-192-2-23|Tribal Sub Plan|V|Data|Object-Head|48.00|48.00|48.00|
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||23|Mysuru||||HOA Total :|V|Total|Detailed-Head|544.00|236.00|236.00|0.00
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||24|Chamarajanagara|||3604-00-192-2-24|Chamarajanagara|V|Header|Detailed-Head||||
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||24|Chamarajanagara|032|Devolution for Capital Assets|3604-00-192-2-24|Devolution for Capital Assets|V|Data|Object-Head|250.00|49.00|49.00|
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||24|Chamarajanagara|422|Schedule Caste Sub Plan|3604-00-192-2-24|Schedule Caste Sub Plan|V|Data|Object-Head|74.00|74.00|74.00|
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||24|Chamarajanagara|423|Tribal Sub Plan|3604-00-192-2-24|Tribal Sub Plan|V|Data|Object-Head|30.00|30.00|30.00|
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||24|Chamarajanagara||||HOA Total :|V|Total|Detailed-Head|354.00|153.00|153.00|0.00
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||25|Kalaburagi|||3604-00-192-2-25|Kalaburagi|V|Header|Detailed-Head||||
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||25|Kalaburagi|032|Devolution for Capital Assets|3604-00-192-2-25|Devolution for Capital Assets|V|Data|Object-Head|431.00|85.00|85.00|
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||25|Kalaburagi|422|Schedule Caste Sub Plan|3604-00-192-2-25|Schedule Caste Sub Plan|V|Data|Object-Head|128.00|128.00|128.00|
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||25|Kalaburagi|423|Tribal Sub Plan|3604-00-192-2-25|Tribal Sub Plan|V|Data|Object-Head|54.00|54.00|54.00|
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||25|Kalaburagi||||HOA Total :|V|Total|Detailed-Head|613.00|267.00|267.00|0.00
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||26|Yadgir|||3604-00-192-2-26|Yadgir|V|Header|Detailed-Head||||
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||26|Yadgir|032|Devolution for Capital Assets|3604-00-192-2-26|Devolution for Capital Assets|V|Data|Object-Head|382.00|74.00|74.00|
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||26|Yadgir|422|Schedule Caste Sub Plan|3604-00-192-2-26|Schedule Caste Sub Plan|V|Data|Object-Head|113.00|113.00|113.00|
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||26|Yadgir|423|Tribal Sub Plan|3604-00-192-2-26|Tribal Sub Plan|V|Data|Object-Head|48.00|48.00|48.00|
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||26|Yadgir||||HOA Total :|V|Total|Detailed-Head|543.00|235.00|235.00|0.00
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||27|Kolar|||3604-00-192-2-27|Kolar|V|Header|Detailed-Head||||
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||27|Kolar|032|Devolution for Capital Assets|3604-00-192-2-27|Devolution for Capital Assets|V|Data|Object-Head|632.00|122.00|122.00|
80|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||27|Kolar|422|Schedule Caste Sub Plan|3604-00-192-2-27|Schedule Caste Sub Plan|V|Data|Object-Head|187.00|187.00|187.00|
