72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||24|Chamarajanagara|422|Schedule Caste Sub Plan|3604-00-192-1-24|Schedule Caste Sub Plan|V|Data|Object-Head||238.10|238.10|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||24|Chamarajanagara|423|Tribal Sub Plan|3604-00-192-1-24|Tribal Sub Plan|V|Data|Object-Head||0.26|0.26|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||24|Chamarajanagara|||||HOA Total :|V|Total|Detailed-Head|2911.00|3661.60|3661.60|0.00
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||25|Kalaburagi|||3604-00-192-1-25|Kalaburagi|V|Header|Detailed-Head||||
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||25|Kalaburagi|008|ULB Salaries|3604-00-192-1-25|ULB Salaries|V|Data|Object-Head|2655.00|3583.00|3583.00|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||25|Kalaburagi|015|Subsidiary Expenses|3604-00-192-1-25|Subsidiary Expenses|V|Data|Object-Head||10.56|10.56|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||25|Kalaburagi|138|Electricity Charges of Street lights|3604-00-192-1-25|Electricity Charges of Street lights|V|Data|Object-Head|788.00|857.00|857.00|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||25|Kalaburagi|200|Maintenance Expenditure|3604-00-192-1-25|Maintenance Expenditure|V|Data|Object-Head|1477.00|1555.00|1555.00|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||25|Kalaburagi|251|Pension & Retirement Benefits|3604-00-192-1-25|Pension & Retirement Benefits|V|Data|Object-Head|100.00|128.00|128.00|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||25|Kalaburagi|422|Schedule Caste Sub Plan|3604-00-192-1-25|Schedule Caste Sub Plan|V|Data|Object-Head||114.01|114.01|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||25|Kalaburagi|423|Tribal Sub Plan|3604-00-192-1-25|Tribal Sub Plan|V|Data|Object-Head||0.79|0.79|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||25|Kalaburagi|||||HOA Total :|V|Total|Detailed-Head|5020.00|6248.36|6248.36|0.00
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||26|Yadgir|||3604-00-192-1-26|Yadgir|V|Header|Detailed-Head||||
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||26|Yadgir|008|ULB Salaries|3604-00-192-1-26|ULB Salaries|V|Data|Object-Head|2128.00|3016.00|3016.00|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||26|Yadgir|015|Subsidiary Expenses|3604-00-192-1-26|Subsidiary Expenses|V|Data|Object-Head||24.72|24.72|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||26|Yadgir|138|Electricity Charges of Street lights|3604-00-192-1-26|Electricity Charges of Street lights|V|Data|Object-Head|988.00|900.00|900.00|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||26|Yadgir|200|Maintenance Expenditure|3604-00-192-1-26|Maintenance Expenditure|V|Data|Object-Head|1390.00|1540.00|1540.00|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||26|Yadgir|251|Pension & Retirement Benefits|3604-00-192-1-26|Pension & Retirement Benefits|V|Data|Object-Head|55.00|82.00|82.00|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||26|Yadgir|422|Schedule Caste Sub Plan|3604-00-192-1-26|Schedule Caste Sub Plan|V|Data|Object-Head||214.51|214.51|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||26|Yadgir|423|Tribal Sub Plan|3604-00-192-1-26|Tribal Sub Plan|V|Data|Object-Head||0.26|0.26|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||26|Yadgir|||||HOA Total :|V|Total|Detailed-Head|4561.00|5777.49|5777.49|0.00
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||27|Kolar|||3604-00-192-1-27|Kolar|V|Header|Detailed-Head||||
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||27|Kolar|008|ULB Salaries|3604-00-192-1-27|ULB Salaries|V|Data|Object-Head|2303.00|3068.00|3068.00|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||27|Kolar|015|Subsidiary Expenses|3604-00-192-1-27|Subsidiary Expenses|V|Data|Object-Head||58.80|58.80|
72|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||27|Kolar|138|Electricity Charges of Street lights|3604-00-192-1-27|Electricity Charges of Street lights|V|Data|Object-Head|3550.00|2802.00|2802.00|
