82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||32|Assistance to CMC and TMC - SFC Other Devolution|||3604-00-192-2-32|Assistance to CMC and TMC - SFC Other Devolution|V|Header|Detailed-Head||||
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||32|Assistance to CMC and TMC - SFC Other Devolution|032|Devolution for Capital Assets|3604-00-192-2-32|Devolution for Capital Assets|V|Data|Object-Head||||2093.00
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||32|Assistance to CMC and TMC - SFC Other Devolution|422|Schedule Caste Sub Plan|3604-00-192-2-32|Schedule Caste Sub Plan|V|Data|Object-Head||||476.00
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||32|Assistance to CMC and TMC - SFC Other Devolution|423|Tribal Sub Plan|3604-00-192-2-32|Tribal Sub Plan|V|Data|Object-Head||||203.00
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||32|Assistance to CMC and TMC - SFC Other Devolution|||||HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|2772.00
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|3||51|Amruth Nagarothana 4.0 for ULBs (Excluding corporations)|||3604-00-192-3-51|Amruth Nagarothana 4.0 for ULBs (Excluding corporations)|V|Header|Detailed-Head||||
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|3||51|Amruth Nagarothana 4.0 for ULBs (Excluding corporations)|032|Devolution for Capital Assets|3604-00-192-3-51|Devolution for Capital Assets|V|Data|Object-Head|72872.00|||
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|3||51|Amruth Nagarothana 4.0 for ULBs (Excluding corporations)|422|Schedule Caste Sub Plan|3604-00-192-3-51|Schedule Caste Sub Plan|V|Data|Object-Head|4532.00|||
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|3||51|Amruth Nagarothana 4.0 for ULBs (Excluding corporations)|423|Tribal Sub Plan|3604-00-192-3-51|Tribal Sub Plan|V|Data|Object-Head|2596.00|||
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|3||51|Amruth Nagarothana 4.0 for ULBs (Excluding corporations)|||||HOA Total :|V|Total|Detailed-Head|80000.00|0.00|0.00|0.00
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|9||01|XV FCG-Belagavi|||3604-00-192-9-01|XV FCG-Belagavi|V|Header|Detailed-Head||||
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|9||01|XV FCG-Belagavi|103|Grants-in-Aid -General|3604-00-192-9-01|Grants-in-Aid -General|V|Data|Object-Head|4750.03|3701.00|3701.00|
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|9||01|XV FCG-Belagavi|||||HOA Total :|V|Total|Detailed-Head|4750.03|3701.00|3701.00|0.00
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|9||02|XV FCG-Bagalkot|||3604-00-192-9-02|XV FCG-Bagalkot|V|Header|Detailed-Head||||
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|9||02|XV FCG-Bagalkot|103|Grants-in-Aid -General|3604-00-192-9-02|Grants-in-Aid -General|V|Data|Object-Head|3836.70|2654.00|2654.00|
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|9||02|XV FCG-Bagalkot|||||HOA Total :|V|Total|Detailed-Head|3836.70|2654.00|2654.00|0.00
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|9||03|XV FCG-Vijayapura|||3604-00-192-9-03|XV FCG-Vijayapura|V|Header|Detailed-Head||||
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|9||03|XV FCG-Vijayapura|103|Grants-in-Aid -General|3604-00-192-9-03|Grants-in-Aid -General|V|Data|Object-Head|1353.50|951.00|951.00|
82|4|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|9||03|XV FCG-Vijayapura|||||HOA Total :|V|Total|Detailed-Head|1353.50|951.00|951.00|0.00
