126|04|19|2216|Housing|03|Rural Housing|796|Tribal Area Sub-Plan|0||01|CSS-Central Share-PM-JANMAN(Housing)|||2216-03-796-0-01|CSS-Central Share-PM-JANMAN(Housing)|V|Header|Detailed-Head||||
126|04|19|2216|Housing|03|Rural Housing|796|Tribal Area Sub-Plan|0||01|CSS-Central Share-PM-JANMAN(Housing)|423|Tribal Sub Plan|2216-03-796-0-01|Tribal Sub Plan|V|Data|Object-Head||5000.00|5000.00|5000.00
126|04|19|2216|Housing|03|Rural Housing|796|Tribal Area Sub-Plan|0||01|CSS-Central Share-PM-JANMAN(Housing)|||2216-03-796-0-01|HOA Total :|V|Total|Detailed-Head|0.00|5000.00|5000.00|5000.00
126|04|19|2216|Housing|03|Rural Housing|796|Tribal Area Sub-Plan|0||02|CSS-State Share-PM-JANMAN(Housing)|||2216-03-796-0-02|CSS-State Share-PM-JANMAN(Housing)|V|Header|Detailed-Head||||
126|04|19|2216|Housing|03|Rural Housing|796|Tribal Area Sub-Plan|0||02|CSS-State Share-PM-JANMAN(Housing)|423|Tribal Sub Plan|2216-03-796-0-02|Tribal Sub Plan|V|Data|Object-Head||2000.00|2000.00|2000.00
126|04|19|2216|Housing|03|Rural Housing|796|Tribal Area Sub-Plan|0||02|CSS-State Share-PM-JANMAN(Housing)|||2216-03-796-0-02|HOA Total :|V|Total|Detailed-Head|0.00|2000.00|2000.00|2000.00
126|04|19|2216|Housing|07|Other Housing|800|Other Expenditure|0||04|D.Devraj Urs Housing Scheme|||2216-07-800-0-04|D.Devraj Urs Housing Scheme|V|Header|Detailed-Head||||
126|04|19|2216|Housing|07|Other Housing|800|Other Expenditure|0||04|D.Devraj Urs Housing Scheme|059|Other Expenses|2216-07-800-0-04|Other Expenses|V|Data|Object-Head|5000.00|5000.00|3500.00|5000.00
126|04|19|2216|Housing|07|Other Housing|800|Other Expenditure|0||04|D.Devraj Urs Housing Scheme|||2216-07-800-0-04|HOA Total :|V|Total|Detailed-Head|5000.00|5000.00|3500.00|5000.00
126|04|19|2216|Housing|80|General|001|Direction and Administration|0||02|Unspent SCSP-TSP Amount as per the SCSP-TSPACt 2013|||2216-80-001-0-02|Unspent SCSP-TSP Amount as per the SCSP-TSPACt 2013|V|Header|Detailed-Head||||
126|04|19|2216|Housing|80|General|001|Direction and Administration|0||02|Unspent SCSP-TSP Amount as per the SCSP-TSPACt 2013|422|Schedule Caste Sub Plan|2216-80-001-0-02|Schedule Caste Sub Plan|V|Data|Object-Head||166.67|166.67|
126|04|19|2216|Housing|80|General|001|Direction and Administration|0||02|Unspent SCSP-TSP Amount as per the SCSP-TSPACt 2013|423|Tribal Sub Plan|2216-80-001-0-02|Tribal Sub Plan|V|Data|Object-Head||41.67|41.67|
126|04|19|2216|Housing|80|General|001|Direction and Administration|0||02|Unspent SCSP-TSP Amount as per the SCSP-TSPACt 2013|||2216-80-001-0-02|HOA Total :|V|Total|Detailed-Head|0.00|208.34|208.34|0.00
126|04|19|2216|Housing|80|General|103|Assistance to Housing Boards, Corporations etc.|0||22|Assistance for Beneficiary Contribution|||2216-80-103-0-22|Assistance for Beneficiary Contribution|V|Header|Detailed-Head||||
126|04|19|2216|Housing|80|General|103|Assistance to Housing Boards, Corporations etc.|0||22|Assistance for Beneficiary Contribution|100|Financial Assistance/Relief|2216-80-103-0-22|Financial Assistance/Relief|V|Data|Object-Head|23700.00|7225.00|7225.00|7225.00
126|04|19|2216|Housing|80|General|103|Assistance to Housing Boards, Corporations etc.|0||22|Assistance for Beneficiary Contribution|422|Schedule Caste Sub Plan|2216-80-103-0-22|Schedule Caste Sub Plan|V|Data|Object-Head|9000.00|4219.00|4219.00|4219.00
126|04|19|2216|Housing|80|General|103|Assistance to Housing Boards, Corporations etc.|0||22|Assistance for Beneficiary Contribution|423|Tribal Sub Plan|2216-80-103-0-22|Tribal Sub Plan|V|Data|Object-Head|1000.00|1056.00|1056.00|1056.00
126|04|19|2216|Housing|80|General|103|Assistance to Housing Boards, Corporations etc.|0||22|Assistance for Beneficiary Contribution|||2216-80-103-0-22|HOA Total :|V|Total|Detailed-Head|33700.00|12500.00|12500.00|12500.00
