107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||10|XV FCG-Haveri|||3604-00-193-9-10|XV FCG-Haveri|V|Header|Detailed-Head||||
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||10|XV FCG-Haveri|103|Grants-in-Aid -General|3604-00-193-9-10|Grants-in-Aid -General|V|Data|Object-Head|288.10|303.00|303.00|
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||10|XV FCG-Haveri||||3604-00-193-9-10|HOA Total :|V|Total|Detailed-Head|288.10|303.00|303.00|0.00
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||11|XV FCG-Ballari|||3604-00-193-9-11|XV FCG-Ballari|V|Header|Detailed-Head||||
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||11|XV FCG-Ballari|103|Grants-in-Aid -General|3604-00-193-9-11|Grants-in-Aid -General|V|Data|Object-Head|655.10|462.00|462.00|
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||11|XV FCG-Ballari||||3604-00-193-9-11|HOA Total :|V|Total|Detailed-Head|655.10|462.00|462.00|0.00
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||12|XV FCG-Chitradurga|||3604-00-193-9-12|XV FCG-Chitradurga|V|Header|Detailed-Head||||
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||12|XV FCG-Chitradurga|103|Grants-in-Aid -General|3604-00-193-9-12|Grants-in-Aid -General|V|Data|Object-Head|335.10|236.00|236.00|
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||12|XV FCG-Chitradurga||||3604-00-193-9-12|HOA Total :|V|Total|Detailed-Head|335.10|236.00|236.00|0.00
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||13|XV FCG-Davanagere|||3604-00-193-9-13|XV FCG-Davanagere|V|Header|Detailed-Head||||
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||13|XV FCG-Davanagere|103|Grants-in-Aid -General|3604-00-193-9-13|Grants-in-Aid -General|V|Data|Object-Head|179.03|169.00|169.00|
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||13|XV FCG-Davanagere||||3604-00-193-9-13|HOA Total :|V|Total|Detailed-Head|179.03|169.00|169.00|0.00
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||14|XV FCG-Shivamogga|||3604-00-193-9-14|XV FCG-Shivamogga|V|Header|Detailed-Head||||
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||14|XV FCG-Shivamogga|103|Grants-in-Aid -General|3604-00-193-9-14|Grants-in-Aid -General|V|Data|Object-Head|408.83|625.00|625.00|
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||14|XV FCG-Shivamogga||||3604-00-193-9-14|HOA Total :|V|Total|Detailed-Head|408.83|625.00|625.00|0.00
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||15|XV FCG-Udupi|||3604-00-193-9-15|XV FCG-Udupi|V|Header|Detailed-Head||||
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||15|XV FCG-Udupi|103|Grants-in-Aid -General|3604-00-193-9-15|Grants-in-Aid -General|V|Data|Object-Head|135.28|323.00|323.00|
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||15|XV FCG-Udupi||||3604-00-193-9-15|HOA Total :|V|Total|Detailed-Head|135.28|323.00|323.00|0.00
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||16|XV FCG-Chikkamagaluru|||3604-00-193-9-16|XV FCG-Chikkamagaluru|V|Header|Detailed-Head||||
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||16|XV FCG-Chikkamagaluru|103|Grants-in-Aid -General|3604-00-193-9-16|Grants-in-Aid -General|V|Data|Object-Head|234.66|256.00|256.00|
107|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|9||16|XV FCG-Chikkamagaluru||||3604-00-193-9-16|HOA Total :|V|Total|Detailed-Head|234.66|256.00|256.00|0.00
