104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||25|Kalaburagi|423|Tribal Sub Plan|3604-00-193-2-25|Tribal Sub Plan|V|Data|Object-Head|13.00|13.00|13.00|
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||25|Kalaburagi||||3604-00-193-2-25|HOA Total :|V|Total|Detailed-Head|151.00|65.00|65.00|0.00
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||26|Yadgir|||3604-00-193-2-26|Yadgir|V|Header|Detailed-Head||||
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||26|Yadgir|032|Devolution for Capital Assets|3604-00-193-2-26|Devolution for Capital Assets|V|Data|Object-Head|85.00|16.00|16.00|
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||26|Yadgir|422|Schedule Caste Sub Plan|3604-00-193-2-26|Schedule Caste Sub Plan|V|Data|Object-Head|26.00|26.00|26.00|
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||26|Yadgir|423|Tribal Sub Plan|3604-00-193-2-26|Tribal Sub Plan|V|Data|Object-Head|10.00|10.00|10.00|
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||26|Yadgir||||3604-00-193-2-26|HOA Total :|V|Total|Detailed-Head|121.00|52.00|52.00|0.00
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||27|Kolar|||3604-00-193-2-27|Kolar|V|Header|Detailed-Head||||
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||27|Kolar|032|Devolution for Capital Assets|3604-00-193-2-27|Devolution for Capital Assets|V|Data|Object-Head|57.00|11.00|11.00|
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||27|Kolar|422|Schedule Caste Sub Plan|3604-00-193-2-27|Schedule Caste Sub Plan|V|Data|Object-Head|17.00|17.00|17.00|
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||27|Kolar|423|Tribal Sub Plan|3604-00-193-2-27|Tribal Sub Plan|V|Data|Object-Head|7.00|7.00|7.00|
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||27|Kolar||||3604-00-193-2-27|HOA Total :|V|Total|Detailed-Head|81.00|35.00|35.00|0.00
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||28|Chikkaballapur|||3604-00-193-2-28|Chikkaballapur|V|Header|Detailed-Head||||
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||28|Chikkaballapur|032|Devolution for Capital Assets|3604-00-193-2-28|Devolution for Capital Assets|V|Data|Object-Head|17.00|3.00|3.00|
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||28|Chikkaballapur|422|Schedule Caste Sub Plan|3604-00-193-2-28|Schedule Caste Sub Plan|V|Data|Object-Head|5.00|5.00|5.00|
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||28|Chikkaballapur|423|Tribal Sub Plan|3604-00-193-2-28|Tribal Sub Plan|V|Data|Object-Head|2.00|2.00|2.00|
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||28|Chikkaballapur||||3604-00-193-2-28|HOA Total :|V|Total|Detailed-Head|24.00|10.00|10.00|0.00
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||29|Bengaluru (Rural)|||3604-00-193-2-29|Bengaluru (Rural)|V|Header|Detailed-Head||||
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||29|Bengaluru (Rural)|032|Devolution for Capital Assets|3604-00-193-2-29|Devolution for Capital Assets|V|Data|Object-Head|37.00|7.00|7.00|
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||29|Bengaluru (Rural)|422|Schedule Caste Sub Plan|3604-00-193-2-29|Schedule Caste Sub Plan|V|Data|Object-Head|11.00|11.00|11.00|
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||29|Bengaluru (Rural)|423|Tribal Sub Plan|3604-00-193-2-29|Tribal Sub Plan|V|Data|Object-Head|5.00|5.00|5.00|
104|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|2||29|Bengaluru (Rural)||||3604-00-193-2-29|HOA Total :|V|Total|Detailed-Head|53.00|23.00|23.00|0.00
