62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||17|XV FCG-Tumakuru|||3604-00-191-9-17|XV FCG-Tumakuru|V|Header|Detailed-Head||||
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||17|XV FCG-Tumakuru|103|Grants-in-Aid -General|3604-00-191-9-17|Grants-in-Aid -General|V|Data|Object-Head||1345.00|1345.00|
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||17|XV FCG-Tumakuru|||3604-00-191-9-17|HOA Total :|V|Total|Detailed-Head|0.00|1345.00|1345.00|0.00
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||18|XV FCG-Bengaluru (Urban)|||3604-00-191-9-18|XV FCG-Bengaluru (Urban)|V|Header|Detailed-Head||||
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||18|XV FCG-Bengaluru (Urban)|103|Grants-in-Aid -General|3604-00-191-9-18|Grants-in-Aid -General|V|Data|Object-Head||49800.00|49800.00|
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||18|XV FCG-Bengaluru (Urban)|||3604-00-191-9-18|HOA Total :|V|Total|Detailed-Head|0.00|49800.00|49800.00|0.00
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||21|XV FCG-Dakshina Kannada|||3604-00-191-9-21|XV FCG-Dakshina Kannada|V|Header|Detailed-Head||||
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||21|XV FCG-Dakshina Kannada|103|Grants-in-Aid -General|3604-00-191-9-21|Grants-in-Aid -General|V|Data|Object-Head|2768.87|1956.00|1956.00|
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||21|XV FCG-Dakshina Kannada|||3604-00-191-9-21|HOA Total :|V|Total|Detailed-Head|2768.87|1956.00|1956.00|0.00
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||23|XV FCG-Mysuru|||3604-00-191-9-23|XV FCG-Mysuru|V|Header|Detailed-Head||||
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||23|XV FCG-Mysuru|103|Grants-in-Aid -General|3604-00-191-9-23|Grants-in-Aid -General|V|Data|Object-Head|2682.30|5843.00|5843.00|
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||23|XV FCG-Mysuru|||3604-00-191-9-23|HOA Total :|V|Total|Detailed-Head|2682.30|5843.00|5843.00|0.00
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||25|XV FCG-Kalaburagi|||3604-00-191-9-25|XV FCG-Kalaburagi|V|Header|Detailed-Head||||
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||25|XV FCG-Kalaburagi|103|Grants-in-Aid -General|3604-00-191-9-25|Grants-in-Aid -General|V|Data|Object-Head|2448.50|2560.00|2560.00|
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||25|XV FCG-Kalaburagi|||3604-00-191-9-25|HOA Total :|V|Total|Detailed-Head|2448.50|2560.00|2560.00|0.00
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||32|CSS-Central Share-XVI FCG to City Corporations/Cantonment Boards|||3604-00-191-9-32|CSS-Central Share-XVI FCG to City Corporations/Cantonment Boards|V|Header|Detailed-Head||||
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||32|CSS-Central Share-XVI FCG to City Corporations/Cantonment Boards|103|Grants-in-Aid -General|3604-00-191-9-32|Grants-in-Aid -General|V|Data|Object-Head||||121199.00
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191|Assistance to Municipal Corporations|9||32|CSS-Central Share-XVI FCG to City Corporations/Cantonment Boards|||3604-00-191-9-32|HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|121199.00
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||0||10|Poura Karmikara Gruha Bhagya Yojane|||3604-00-192-0-10|Poura Karmikara Gruha Bhagya Yojane|V|Header|Detailed-Head||||
62|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||0||10|Poura Karmikara Gruha Bhagya Yojane|422|Schedule Caste Sub Plan|3604-00-192-0-10|Schedule Caste Sub Plan|V|Data|Object-Head|1750.00|750.00|750.00|1500.00
