71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||22|Kodagu|||3604-00-192-1-22|Kodagu|V|Header|Detailed-Head||||
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||22|Kodagu|008|ULB Salaries|3604-00-192-1-22|ULB Salaries|V|Data|Object-Head|488.00|948.00|948.00|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||22|Kodagu|015|Subsidiary Expenses|3604-00-192-1-22|Subsidiary Expenses|V|Data|Object-Head||2.64|2.64|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||22|Kodagu|138|Electricity Charges of Street lights|3604-00-192-1-22|Electricity Charges of Street lights|V|Data|Object-Head|240.00|208.00|208.00|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||22|Kodagu|200|Maintenance Expenditure|3604-00-192-1-22|Maintenance Expenditure|V|Data|Object-Head|448.00|392.00|392.00|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||22|Kodagu|251|Pension & Retirement Benefits|3604-00-192-1-22|Pension & Retirement Benefits|V|Data|Object-Head|25.00|44.00|44.00|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||22|Kodagu|422|Schedule Caste Sub Plan|3604-00-192-1-22|Schedule Caste Sub Plan|V|Data|Object-Head||76.42|76.42|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||22|Kodagu|423|Tribal Sub Plan|3604-00-192-1-22|Tribal Sub Plan|V|Data|Object-Head||0.26|0.26|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||22|Kodagu|||||HOA Total :|V|Total|Detailed-Head|1201.00|1671.32|1671.32|0.00
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||23|Mysuru|||3604-00-192-1-23|Mysuru|V|Header|Detailed-Head||||
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||23|Mysuru|008|ULB Salaries|3604-00-192-1-23|ULB Salaries|V|Data|Object-Head|2499.00|2671.00|2671.00|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||23|Mysuru|015|Subsidiary Expenses|3604-00-192-1-23|Subsidiary Expenses|V|Data|Object-Head||0.24|0.24|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||23|Mysuru|138|Electricity Charges of Street lights|3604-00-192-1-23|Electricity Charges of Street lights|V|Data|Object-Head|1371.00|1447.00|1447.00|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||23|Mysuru|200|Maintenance Expenditure|3604-00-192-1-23|Maintenance Expenditure|V|Data|Object-Head|1870.00|1574.00|1574.00|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||23|Mysuru|251|Pension & Retirement Benefits|3604-00-192-1-23|Pension & Retirement Benefits|V|Data|Object-Head|82.00|122.00|122.00|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||23|Mysuru|422|Schedule Caste Sub Plan|3604-00-192-1-23|Schedule Caste Sub Plan|V|Data|Object-Head||338.10|338.10|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||23|Mysuru|423|Tribal Sub Plan|3604-00-192-1-23|Tribal Sub Plan|V|Data|Object-Head||3.15|3.15|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||23|Mysuru|||||HOA Total :|V|Total|Detailed-Head|5822.00|6155.49|6155.49|0.00
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||24|Chamarajanagara|||3604-00-192-1-24|Chamarajanagara|V|Header|Detailed-Head||||
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||24|Chamarajanagara|008|ULB Salaries|3604-00-192-1-24|ULB Salaries|V|Data|Object-Head|1151.00|1520.00|1520.00|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||24|Chamarajanagara|015|Subsidiary Expenses|3604-00-192-1-24|Subsidiary Expenses|V|Data|Object-Head||0.24|0.24|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||24|Chamarajanagara|138|Electricity Charges of Street lights|3604-00-192-1-24|Electricity Charges of Street lights|V|Data|Object-Head|359.00|420.00|420.00|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||24|Chamarajanagara|200|Maintenance Expenditure|3604-00-192-1-24|Maintenance Expenditure|V|Data|Object-Head|1346.00|1404.00|1404.00|
71|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||24|Chamarajanagara|251|Pension & Retirement Benefits|3604-00-192-1-24|Pension & Retirement Benefits|V|Data|Object-Head|55.00|79.00|79.00|
