96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|25|Kalaburagi|422|Schedule Caste Sub Plan|3604-00-193-1-25|Schedule Caste Sub Plan|V|Data|Object-Head||1.47|1.47|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|25|Kalaburagi||||HOA Total :|V|Total|Detailed-Head|438.00|597.95|597.95|0.00
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|26|Yadgir|||3604-00-193-1-26|Yadgir|V|Header|Detailed-Head||||
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|26|Yadgir|008|ULB Salaries|3604-00-193-1-26|ULB Salaries|V|Data|Object-Head|154.00|219.00|219.00|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|26|Yadgir|015|Subsidiary Expenses|3604-00-193-1-26|Subsidiary Expenses|V|Data|Object-Head||0.96|0.96|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|26|Yadgir|138|Electricity Charges of Street lights|3604-00-193-1-26|Electricity Charges of Street lights|V|Data|Object-Head|36.00|82.00|82.00|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|26|Yadgir|200|Maintenance Expenditure|3604-00-193-1-26|Maintenance Expenditure|V|Data|Object-Head|34.00|55.00|55.00|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|26|Yadgir|251|Pension & Retirement Benefits|3604-00-193-1-26|Pension & Retirement Benefits|V|Data|Object-Head|3.00|5.00|5.00|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|26|Yadgir|422|Schedule Caste Sub Plan|3604-00-193-1-26|Schedule Caste Sub Plan|V|Data|Object-Head||3.93|3.93|
96|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|26|Yadgir||||HOA Total :|V|Total|Detailed-Head|227.00|365.89|365.89|0.00
