67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||11|Ballari|200|Maintenance Expenditure|3604-00-192-1-11|Maintenance Expenditure|V|Data|Object-Head|777.00|1228.00|1228.00|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||11|Ballari|251|Pension & Retirement Benefits|3604-00-192-1-11|Pension & Retirement Benefits|V|Data|Object-Head|38.00|55.00|55.00|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||11|Ballari|422|Schedule Caste Sub Plan|3604-00-192-1-11|Schedule Caste Sub Plan|V|Data|Object-Head||107.87|107.87|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||11|Ballari|423|Tribal Sub Plan|3604-00-192-1-11|Tribal Sub Plan|V|Data|Object-Head||0.26|0.26|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||11|Ballari||||3604-00-192-1-11|HOA Total :|V|Total|Detailed-Head|2763.00|3829.61|3829.61|0.00
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||12|Chitradurga|||3604-00-192-1-12|Chitradurga|V|Header|Detailed-Head||||
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||12|Chitradurga|008|ULB Salaries|3604-00-192-1-12|ULB Salaries|V|Data|Object-Head|2216.00|2850.00|2850.00|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||12|Chitradurga|015|Subsidiary Expenses|3604-00-192-1-12|Subsidiary Expenses|V|Data|Object-Head||4.56|4.56|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||12|Chitradurga|138|Electricity Charges of Street lights|3604-00-192-1-12|Electricity Charges of Street lights|V|Data|Object-Head|1446.00|1504.00|1504.00|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||12|Chitradurga|200|Maintenance Expenditure|3604-00-192-1-12|Maintenance Expenditure|V|Data|Object-Head|3185.00|2571.00|2571.00|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||12|Chitradurga|251|Pension & Retirement Benefits|3604-00-192-1-12|Pension & Retirement Benefits|V|Data|Object-Head|87.00|133.00|133.00|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||12|Chitradurga|422|Schedule Caste Sub Plan|3604-00-192-1-12|Schedule Caste Sub Plan|V|Data|Object-Head||324.34|324.34|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||12|Chitradurga|423|Tribal Sub Plan|3604-00-192-1-12|Tribal Sub Plan|V|Data|Object-Head||2.89|2.89|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||12|Chitradurga||||3604-00-192-1-12|HOA Total :|V|Total|Detailed-Head|6934.00|7389.79|7389.79|0.00
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||13|Davanagere|||3604-00-192-1-13|Davanagere|V|Header|Detailed-Head||||
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||13|Davanagere|008|ULB Salaries|3604-00-192-1-13|ULB Salaries|V|Data|Object-Head|1450.00|1913.00|1913.00|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||13|Davanagere|015|Subsidiary Expenses|3604-00-192-1-13|Subsidiary Expenses|V|Data|Object-Head||6.24|6.24|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||13|Davanagere|138|Electricity Charges of Street lights|3604-00-192-1-13|Electricity Charges of Street lights|V|Data|Object-Head|411.00|525.00|525.00|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||13|Davanagere|200|Maintenance Expenditure|3604-00-192-1-13|Maintenance Expenditure|V|Data|Object-Head|837.00|744.00|744.00|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||13|Davanagere|251|Pension & Retirement Benefits|3604-00-192-1-13|Pension & Retirement Benefits|V|Data|Object-Head|54.00|78.00|78.00|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||13|Davanagere|422|Schedule Caste Sub Plan|3604-00-192-1-13|Schedule Caste Sub Plan|V|Data|Object-Head||201.24|201.24|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||13|Davanagere|423|Tribal Sub Plan|3604-00-192-1-13|Tribal Sub Plan|V|Data|Object-Head||0.52|0.52|
67|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||13|Davanagere||||3604-00-192-1-13|HOA Total :|V|Total|Detailed-Head|2752.00|3468.00|3468.00|0.00
