119|04|19|5475|Capital Outlay on Other General Economic Services|00||||||||||5475|Capital Outlay on Other General Economic Services|V|Header|Major-Head||||
119|04|19|5475|Capital Outlay on Other General Economic Services|00||115||0||03|Capital Support to Special Infrastructure Projects of Bangalore|||5475-00-115-0-03|Capital Support to Special Infrastructure Projects of Bangalore|V|Header|Detailed-Head||||
119|04|19|5475|Capital Outlay on Other General Economic Services|00||115||0||03|Capital Support to Special Infrastructure Projects of Bangalore|132|Other Capital Expenses|5475-00-115-0-03|Other Capital Expenses|V|Data|Object-Head|300000.00|300000.00|300000.00|300000.00
119|04|19|5475|Capital Outlay on Other General Economic Services|00||115||0||03|Capital Support to Special Infrastructure Projects of Bangalore|||5475-00-115-0-03|HOA Total :|V|Total|Detailed-Head|300000.00|300000.00|300000.00|300000.00
119|04|19|5475|Capital Outlay on Other General Economic Services|00||115||0||04|Bangalore Sub Urban Rail System(Doubling Rail Project)|||5475-00-115-0-04|Bangalore Sub Urban Rail System(Doubling Rail Project)|V|Header|Detailed-Head||||
119|04|19|5475|Capital Outlay on Other General Economic Services|00||115||0||04|Bangalore Sub Urban Rail System(Doubling Rail Project)|032|Devolution for Capital Assets|5475-00-115-0-04|Devolution for Capital Assets|V|Data|Object-Head|59000.00|||
119|04|19|5475|Capital Outlay on Other General Economic Services|00||115||0||04|Bangalore Sub Urban Rail System(Doubling Rail Project)|132|Other Capital Expenses|5475-00-115-0-04|Other Capital Expenses|V|Data|Object-Head||10000.00|10000.00|10000.00
119|04|19|5475|Capital Outlay on Other General Economic Services|00||115||0||04|Bangalore Sub Urban Rail System(Doubling Rail Project)|||5475-00-115-0-04|HOA Total :|V|Total|Detailed-Head|59000.00|10000.00|10000.00|10000.00
119|04|19|5475|Capital Outlay on Other General Economic Services|00||115||0||07|Peripheral Ring Road:Scheme for Special Assistance to States for Capital Investment:2024-25|||5475-00-115-0-07|Peripheral Ring Road:Scheme for Special Assistance to States for Capital Investment:2024-25|V|Header|Detailed-Head||||
119|04|19|5475|Capital Outlay on Other General Economic Services|00||115||0||07|Peripheral Ring Road:Scheme for Special Assistance to States for Capital Investment:2024-25|132|Other Capital Expenses|5475-00-115-0-07|Other Capital Expenses|V|Data|Object-Head|45587.00|50000.00|50000.00|50000.00
119|04|19|5475|Capital Outlay on Other General Economic Services|00||115||0||07|Peripheral Ring Road:Scheme for Special Assistance to States for Capital Investment:2024-25|||5475-00-115-0-07|HOA Total :|V|Total|Detailed-Head|45587.00|50000.00|50000.00|50000.00
119|04|19|5475|Capital Outlay on Other General Economic Services|00||||||||||5475|5475 - Total :|V|Total|Major-Head|404587.00|360000.00|360000.00|360000.00
