75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|1|Assistance to CMC and TMC- SFC General Devolution|32|Assistance to CMC and TMC- SFC General Devolution|423|Tribal Sub Plan|3604-00-192-1-32|Tribal Sub Plan|V|Data|Object-Head||||414.50
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|1|Assistance to CMC and TMC- SFC General Devolution|32|Assistance to CMC and TMC- SFC General Devolution||||HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|174355.50
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||01|Belagavi|||3604-00-192-2-01|Belagavi|V|Header|Detailed-Head||||
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||01|Belagavi|032|Devolution for Capital Assets|3604-00-192-2-01|Devolution for Capital Assets|V|Data|Object-Head|949.00|183.00|183.00|
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||01|Belagavi|422|Schedule Caste Sub Plan|3604-00-192-2-01|Schedule Caste Sub Plan|V|Data|Object-Head|282.00|282.00|282.00|
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||01|Belagavi|423|Tribal Sub Plan|3604-00-192-2-01|Tribal Sub Plan|V|Data|Object-Head|116.00|116.00|116.00|
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||01|Belagavi||||HOA Total :|V|Total|Detailed-Head|1347.00|581.00|581.00|0.00
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||02|Bagalkot|||3604-00-192-2-02|Bagalkot|V|Header|Detailed-Head||||
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||02|Bagalkot|032|Devolution for Capital Assets|3604-00-192-2-02|Devolution for Capital Assets|V|Data|Object-Head|661.00|127.00|127.00|
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||02|Bagalkot|422|Schedule Caste Sub Plan|3604-00-192-2-02|Schedule Caste Sub Plan|V|Data|Object-Head|196.00|196.00|196.00|
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||02|Bagalkot|423|Tribal Sub Plan|3604-00-192-2-02|Tribal Sub Plan|V|Data|Object-Head|82.00|82.00|82.00|
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||02|Bagalkot||||HOA Total :|V|Total|Detailed-Head|939.00|405.00|405.00|0.00
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||03|Vijayapura|||3604-00-192-2-03|Vijayapura|V|Header|Detailed-Head||||
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||03|Vijayapura|032|Devolution for Capital Assets|3604-00-192-2-03|Devolution for Capital Assets|V|Data|Object-Head|238.00|46.00|46.00|
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||03|Vijayapura|422|Schedule Caste Sub Plan|3604-00-192-2-03|Schedule Caste Sub Plan|V|Data|Object-Head|72.00|72.00|72.00|
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||03|Vijayapura|423|Tribal Sub Plan|3604-00-192-2-03|Tribal Sub Plan|V|Data|Object-Head|29.00|29.00|29.00|
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||03|Vijayapura||||HOA Total :|V|Total|Detailed-Head|339.00|147.00|147.00|0.00
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||04|Bidar|||3604-00-192-2-04|Bidar|V|Header|Detailed-Head||||
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||04|Bidar|032|Devolution for Capital Assets|3604-00-192-2-04|Devolution for Capital Assets|V|Data|Object-Head|575.00|111.00|111.00|
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||04|Bidar|422|Schedule Caste Sub Plan|3604-00-192-2-04|Schedule Caste Sub Plan|V|Data|Object-Head|170.00|170.00|170.00|
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||04|Bidar|423|Tribal Sub Plan|3604-00-192-2-04|Tribal Sub Plan|V|Data|Object-Head|71.00|71.00|71.00|
75|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||04|Bidar||||HOA Total :|V|Total|Detailed-Head|816.00|352.00|352.00|0.00
