79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||18|Bengaluru (Urban)|423|Tribal Sub Plan|3604-00-192-2-18|Tribal Sub Plan|V|Data|Object-Head|53.00|53.00|53.00|
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||18|Bengaluru (Urban)||||HOA Total :|V|Total|Detailed-Head|615.00|267.00|267.00|0.00
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||19|Mandya|||3604-00-192-2-19|Mandya|V|Header|Detailed-Head||||
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||19|Mandya|032|Devolution for Capital Assets|3604-00-192-2-19|Devolution for Capital Assets|V|Data|Object-Head|339.00|64.00|64.00|
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||19|Mandya|422|Schedule Caste Sub Plan|3604-00-192-2-19|Schedule Caste Sub Plan|V|Data|Object-Head|100.00|99.00|99.00|
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||19|Mandya|423|Tribal Sub Plan|3604-00-192-2-19|Tribal Sub Plan|V|Data|Object-Head|41.00|41.00|41.00|
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||19|Mandya||||HOA Total :|V|Total|Detailed-Head|480.00|204.00|204.00|0.00
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||20|Hassan|||3604-00-192-2-20|Hassan|V|Header|Detailed-Head||||
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||20|Hassan|032|Devolution for Capital Assets|3604-00-192-2-20|Devolution for Capital Assets|V|Data|Object-Head|383.00|74.00|74.00|
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||20|Hassan|422|Schedule Caste Sub Plan|3604-00-192-2-20|Schedule Caste Sub Plan|V|Data|Object-Head|114.00|114.00|114.00|
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||20|Hassan|423|Tribal Sub Plan|3604-00-192-2-20|Tribal Sub Plan|V|Data|Object-Head|48.00|48.00|48.00|
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||20|Hassan||||HOA Total :|V|Total|Detailed-Head|545.00|236.00|236.00|0.00
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||21|Dakshina Kannada|||3604-00-192-2-21|Dakshina Kannada|V|Header|Detailed-Head||||
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||21|Dakshina Kannada|032|Devolution for Capital Assets|3604-00-192-2-21|Devolution for Capital Assets|V|Data|Object-Head|268.00|52.00|52.00|
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||21|Dakshina Kannada|422|Schedule Caste Sub Plan|3604-00-192-2-21|Schedule Caste Sub Plan|V|Data|Object-Head|80.00|80.00|80.00|
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||21|Dakshina Kannada|423|Tribal Sub Plan|3604-00-192-2-21|Tribal Sub Plan|V|Data|Object-Head|33.00|33.00|33.00|
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||21|Dakshina Kannada||||HOA Total :|V|Total|Detailed-Head|381.00|165.00|165.00|0.00
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||22|Kodagu|||3604-00-192-2-22|Kodagu|V|Header|Detailed-Head||||
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||22|Kodagu|032|Devolution for Capital Assets|3604-00-192-2-22|Devolution for Capital Assets|V|Data|Object-Head|93.00|18.00|18.00|
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||22|Kodagu|422|Schedule Caste Sub Plan|3604-00-192-2-22|Schedule Caste Sub Plan|V|Data|Object-Head|28.00|28.00|28.00|
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||22|Kodagu|423|Tribal Sub Plan|3604-00-192-2-22|Tribal Sub Plan|V|Data|Object-Head|12.00|12.00|12.00|
79|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192|Assistance to Municipalities/Town Committees|2||22|Kodagu||||HOA Total :|V|Total|Detailed-Head|133.00|58.00|58.00|0.00
