41|06|26|3425|Other Scientific Research|60||||||||||3425|Other Scientific Research||Header|Major-Head||||
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|||3425-60-196-1-01|Natural Resources Data Management System||Header|Detailed-Head||||
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|401|Bengaluru (Urban)|3425-60-196-1-01|Bengaluru (Urban)||Data|Object-Head|6.24|9.44|9.44|9.00
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|402|Bengaluru (Rural)|3425-60-196-1-01|Bengaluru (Rural)||Data|Object-Head|6.24|7.13|7.13|8.00
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|403|Chitradurga|3425-60-196-1-01|Chitradurga||Data|Object-Head|7.28|7.50|7.50|7.00
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|404|Kolar|3425-60-196-1-01|Kolar||Data|Object-Head|6.24|6.50|6.50|6.05
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|405|Shivamogga|3425-60-196-1-01|Shivamogga||Data|Object-Head|6.24|7.08|7.08|7.28
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|406|Tumakuru|3425-60-196-1-01|Tumakuru||Data|Object-Head|6.24|6.50|6.50|6.05
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|407|Mysuru|3425-60-196-1-01|Mysuru||Data|Object-Head|8.32|9.44|9.44|9.87
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|408|Chikkamagaluru|3425-60-196-1-01|Chikkamagaluru||Data|Object-Head|6.24|7.73|7.73|8.00
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|409|Dakshina Kannada|3425-60-196-1-01|Dakshina Kannada||Data|Object-Head|8.32|9.44|9.44|9.87
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|410|Hassan|3425-60-196-1-01|Hassan||Data|Object-Head|6.24|7.13|7.13|7.34
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|411|Kodagu|3425-60-196-1-01|Kodagu||Data|Object-Head|5.20|5.96|5.96|5.72
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|412|Mandya|3425-60-196-1-01|Mandya||Data|Object-Head|8.32|9.44|9.44|9.87
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|413|Belagavi|3425-60-196-1-01|Belagavi||Data|Object-Head|8.32|9.14|9.14|9.54
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|414|Vijayapura|3425-60-196-1-01|Vijayapura||Data|Object-Head|8.32|8.50|8.50|8.00
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|415|Dharwad|3425-60-196-1-01|Dharwad||Data|Object-Head|8.32|9.68|9.68|10.14
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|416|Uttara Kannada|3425-60-196-1-01|Uttara Kannada||Data|Object-Head|17.68|7.72|7.72|7.21
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|417|Kalaburagi|3425-60-196-1-01|Kalaburagi||Data|Object-Head|7.28|8.85|8.85|9.23
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|418|Ballari|3425-60-196-1-01|Ballari||Data|Object-Head|8.32|9.44|9.44|9.87
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|419|Bidar|3425-60-196-1-01|Bidar||Data|Object-Head|7.28|8.54|8.54|8.58
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|420|Raichur|3425-60-196-1-01|Raichur||Data|Object-Head|6.24|7.08|7.08|7.28
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|421|Yadgiri|3425-60-196-1-01|Yadgiri||Data|Object-Head|8.32|9.44|9.44|9.87
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|451|Davanagere|3425-60-196-1-01|Davanagere||Data|Object-Head|8.32|8.00|8.00|8.58
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|452|Bengaluru South|3425-60-196-1-01|Bengaluru South||Data|Object-Head|7.28|8.26|8.26|8.58
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|453|Chikkaballapura|3425-60-196-1-01|Chikkaballapura||Data|Object-Head|8.32|9.44|9.44|9.87
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|456|Chamarajanagar|3425-60-196-1-01|Chamarajanagar||Data|Object-Head|8.32|9.72|9.72|10.19
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|457|Udupi|3425-60-196-1-01|Udupi||Data|Object-Head|8.32|9.44|9.44|9.87
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|461|Bagalkot|3425-60-196-1-01|Bagalkot||Data|Object-Head|8.32|9.25|9.25|9.99
41|06|26|3425|Other Scientific Research|60||196||1||01|Natural Resources Data Management System|462|Gadag|3425-60-196-1-01|Gadag||Data|Object-Head|7.28|9.44|9.44|9.87
