20|06|18|2852|Industries|80|General|001|Direction and Administration|1|Director of Industries and Commerce|01|Director of Industries and Commerce|071|Building Expenses|2852-80-001-1-01|Building Expenses|V|Data|Object-Head|33.46|42.00|42.00|40.00
20|06|18|2852|Industries|80|General|001|Direction and Administration|1|Director of Industries and Commerce|01|Director of Industries and Commerce|195|Transport Expenses|2852-80-001-1-01|Transport Expenses|V|Data|Object-Head|151.77|197.06|197.06|190.46
20|06|18|2852|Industries|80|General|001|Direction and Administration|1|Director of Industries and Commerce|01|Director of Industries and Commerce|200|Maintenance Expenditure|2852-80-001-1-01|Maintenance Expenditure|V|Data|Object-Head|30.93|40.00|40.00|40.00
20|06|18|2852|Industries|80|General|001|Direction and Administration|1|Director of Industries and Commerce|01|Director of Industries and Commerce|251|Pension & Retirement Benefits|2852-80-001-1-01|Pension & Retirement Benefits|V|Data|Object-Head|7.41|||
20|06|18|2852|Industries|80|General|001|Direction and Administration|1|Director of Industries and Commerce|01|Director of Industries and Commerce||||HOA Total :|V|Total|Detailed-Head|3641.47|4333.67|4333.67|4127.24
20|06|18|2852|Industries|80|General|102|Export Promotion|0||02|Export and Trade Promotion|||2852-80-102-0-02|Export and Trade Promotion|V|Header|Detailed-Head||||
20|06|18|2852|Industries|80|General|102|Export Promotion|0||02|Export and Trade Promotion|050|Office Expenses|2852-80-102-0-02|Office Expenses|V|Data|Object-Head||1053.00|1053.00|877.00
20|06|18|2852|Industries|80|General|102|Export Promotion|0||02|Export and Trade Promotion|059|Other Expenses|2852-80-102-0-02|Other Expenses|V|Data|Object-Head|9060.00|1647.00|2647.00|2200.00
20|06|18|2852|Industries|80|General|102|Export Promotion|0||02|Export and Trade Promotion|125|Modernisation|2852-80-102-0-02|Modernisation|V|Data|Object-Head|800.00|||
20|06|18|2852|Industries|80|General|102|Export Promotion|0||02|Export and Trade Promotion||||HOA Total :|V|Total|Detailed-Head|9860.00|2700.00|3700.00|3077.00
20|06|18|2852|Industries|80|General|102|Export Promotion|0||03|Assistance to Institutions and Other Expenses|||2852-80-102-0-03|Assistance to Institutions and Other Expenses|V|Header|Detailed-Head||||
20|06|18|2852|Industries|80|General|102|Export Promotion|0||03|Assistance to Institutions and Other Expenses|051|General Expenses|2852-80-102-0-03|General Expenses|V|Data|Object-Head|349.98|400.00|400.00|400.00
20|06|18|2852|Industries|80|General|102|Export Promotion|0||03|Assistance to Institutions and Other Expenses||||HOA Total :|V|Total|Detailed-Head|349.98|400.00|400.00|400.00
20|06|18|2852|Industries|80|General|103|Assistance to Custodial Industries/Small Scale Industries|0||01|Incentives to Industries|||2852-80-103-0-01|Incentives to Industries|V|Header|Detailed-Head||||
20|06|18|2852|Industries|80|General|103|Assistance to Custodial Industries/Small Scale Industries|0||01|Incentives to Industries|100|Financial Assistance/Relief|2852-80-103-0-01|Financial Assistance/Relief|V|Data|Object-Head|10000.00|8500.00|18500.00|30000.00
20|06|18|2852|Industries|80|General|103|Assistance to Custodial Industries/Small Scale Industries|0||01|Incentives to Industries|133|Regional Imbalance Redressal Program|2852-80-103-0-01|Regional Imbalance Redressal Program|V|Data|Object-Head||||10000.00
20|06|18|2852|Industries|80|General|103|Assistance to Custodial Industries/Small Scale Industries|0||01|Incentives to Industries||||HOA Total :|V|Total|Detailed-Head|10000.00|8500.00|18500.00|40000.00
20|06|18|2852|Industries|80|General|196|Assistance to Zilla Parishads/District Level Panchayats|1|Artisan Training Institutes|01|Artisan Training Institutes|||2852-80-196-1-01|Artisan Training Institutes|V|Header|Detailed-Head||||
20|06|18|2852|Industries|80|General|196|Assistance to Zilla Parishads/District Level Panchayats|1|Artisan Training Institutes|01|Artisan Training Institutes|403|Chitradurga|2852-80-196-1-01|Chitradurga|V|Data|Object-Head|2.08|2.00|2.00|
20|06|18|2852|Industries|80|General|196|Assistance to Zilla Parishads/District Level Panchayats|1|Artisan Training Institutes|01|Artisan Training Institutes|405|Shivamogga|2852-80-196-1-01|Shivamogga|V|Data|Object-Head|4.16|4.00|4.00|
20|06|18|2852|Industries|80|General|196|Assistance to Zilla Parishads/District Level Panchayats|1|Artisan Training Institutes|01|Artisan Training Institutes|413|Belagavi|2852-80-196-1-01|Belagavi|V|Data|Object-Head|4.16|4.00|4.00|
20|06|18|2852|Industries|80|General|196|Assistance to Zilla Parishads/District Level Panchayats|1|Artisan Training Institutes|01|Artisan Training Institutes|414|Vijayapura|2852-80-196-1-01|Vijayapura|V|Data|Object-Head|2.08|2.00|2.00|
20|06|18|2852|Industries|80|General|196|Assistance to Zilla Parishads/District Level Panchayats|1|Artisan Training Institutes|01|Artisan Training Institutes|418|Ballari|2852-80-196-1-01|Ballari|V|Data|Object-Head|4.16|4.00|4.00|
20|06|18|2852|Industries|80|General|196|Assistance to Zilla Parishads/District Level Panchayats|1|Artisan Training Institutes|01|Artisan Training Institutes|420|Raichur|2852-80-196-1-01|Raichur|V|Data|Object-Head|10.40|10.00|10.00|
