29|06|18|2851|Village and Small Industries|00||106|Coir Industries|0||12|Wage Incentive to Coir Sector|||2851-00-106-0-12|Wage Incentive to Coir Sector|V|Header|Detailed-Head||||
29|06|18|2851|Village and Small Industries|00||106|Coir Industries|0||12|Wage Incentive to Coir Sector|015|Subsidiary Expenses|2851-00-106-0-12|Subsidiary Expenses|V|Data|Object-Head|1483.79||||
29|06|18|2851|Village and Small Industries|00||106|Coir Industries|0||12|Wage Incentive to Coir Sector|100|Financial Assistance/Relief|2851-00-106-0-12|Financial Assistance/Relief|V|Data|Object-Head||100.00|100.00|100.00
29|06|18|2851|Village and Small Industries|00||106|Coir Industries|0||12|Wage Incentive to Coir Sector||||HOA Total :|V|Total|Detailed-Head|1483.79|100.00|100.00|100.00
29|06|18|2851|Village and Small Industries|00||106|Coir Industries|0||13|CSS-Central Share-Assistance to Coir MDA|||2851-00-106-0-13|CSS-Central Share-Assistance to Coir MDA|V|Header|Detailed-Head||||
29|06|18|2851|Village and Small Industries|00||106|Coir Industries|0||13|CSS-Central Share-Assistance to Coir MDA|100|Financial Assistance/Relief|2851-00-106-0-13|Financial Assistance/Relief|V|Data|Object-Head||100.00|100.00|100.00
29|06|18|2851|Village and Small Industries|00||106|Coir Industries|0||13|CSS-Central Share-Assistance to Coir MDA||||HOA Total :|V|Total|Detailed-Head|0.00|100.00|100.00|100.00
29|06|18|2851|Village and Small Industries|00||106|Coir Industries|0||14|CSS-State Share-Assistance to Coir MDA|||2851-00-106-0-14|CSS-State Share-Assistance to Coir MDA|V|Header|Detailed-Head||||
29|06|18|2851|Village and Small Industries|00||106|Coir Industries|0||14|CSS-State Share-Assistance to Coir MDA|100|Financial Assistance/Relief|2851-00-106-0-14|Financial Assistance/Relief|V|Data|Object-Head|200.00|100.00|100.00|100.00
29|06|18|2851|Village and Small Industries|00||106|Coir Industries|0||14|CSS-State Share-Assistance to Coir MDA||||HOA Total :|V|Total|Detailed-Head|200.00|100.00|100.00|100.00
29|06|18|2851|Village and Small Industries|00||106|Coir Industries|0||15|CSS-State Top up-Coir MDA to MSME|||2851-00-106-0-15|CSS-State Top up-Coir MDA to MSME|V|Header|Detailed-Head||||
29|06|18|2851|Village and Small Industries|00||106|Coir Industries|0||15|CSS-State Top up-Coir MDA to MSME|100|Financial Assistance/Relief|2851-00-106-0-15|Financial Assistance/Relief|V|Data|Object-Head||200.00|200.00|200.00
29|06|18|2851|Village and Small Industries|00||106|Coir Industries|0||15|CSS-State Top up-Coir MDA to MSME||||HOA Total :|V|Total|Detailed-Head|0.00|200.00|200.00|200.00
29|06|18|2851|Village and Small Industries|00||196|Assistance to Zilla Panchayats|2|Grants to District Handloom and Textiles Development Establishments|01|Grants to District Handloom and Textiles Development Establishments|||2851-00-196-2-01|Grants to District Handloom and Textiles Development Establishments|V|Header|Detailed-Head||||
29|06|18|2851|Village and Small Industries|00||196|Assistance to Zilla Panchayats|2|Grants to District Handloom and Textiles Development Establishments|01|Grants to District Handloom and Textiles Development Establishments|401|Bengaluru (Urban)|2851-00-196-2-01|Bengaluru (Urban)|V|Data|Object-Head|213.86|242.75|242.75|72.30
29|06|18|2851|Village and Small Industries|00||196|Assistance to Zilla Panchayats|2|Grants to District Handloom and Textiles Development Establishments|01|Grants to District Handloom and Textiles Development Establishments|402|Bengaluru (Rural)|2851-00-196-2-01|Bengaluru (Rural)|V|Data|Object-Head|213.30|184.51|184.51|52.73
29|06|18|2851|Village and Small Industries|00||196|Assistance to Zilla Panchayats|2|Grants to District Handloom and Textiles Development Establishments|01|Grants to District Handloom and Textiles Development Establishments|403|Chitradurga|2851-00-196-2-01|Chitradurga|V|Data|Object-Head|196.41|212.06|212.06|74.39
29|06|18|2851|Village and Small Industries|00||196|Assistance to Zilla Panchayats|2|Grants to District Handloom and Textiles Development Establishments|01|Grants to District Handloom and Textiles Development Establishments|404|Kolar|2851-00-196-2-01|Kolar|V|Data|Object-Head|195.70|201.83|201.83|57.08
29|06|18|2851|Village and Small Industries|00||196|Assistance to Zilla Panchayats|2|Grants to District Handloom and Textiles Development Establishments|01|Grants to District Handloom and Textiles Development Establishments|405|Shivamogga|2851-00-196-2-01|Shivamogga|V|Data|Object-Head|182.11|197.18|197.18|68.78
