4|6|06|5051|Capital Outlay on Ports & Light Houses|02||||||||||5051|Capital Outlay on Ports & Light Houses||Header|Major-Head||||
4|6|06|5051|Capital Outlay on Ports & Light Houses|02||211||0||02|CSS-Central Share(CNA)- Sagarmala Project -Dredging Works and Break Water Works|||5051-02-211-0-02|CSS-Central Share(CNA)- Sagarmala Project -Dredging Works and Break Water Works||Header|Detailed-Head||||
4|6|06|5051|Capital Outlay on Ports & Light Houses|02||211||0||02|CSS-Central Share(CNA)- Sagarmala Project -Dredging Works and Break Water Works|132|Other Capital Expenses|5051-02-211-0-02|Other Capital Expenses||Data|Object-Head|500.79|3218.00|3218.00|3615.00
4|6|06|5051|Capital Outlay on Ports & Light Houses|02||211||0||02|CSS-Central Share(CNA)- Sagarmala Project -Dredging Works and Break Water Works|||5051-02-211-0-02|HOA Total :||Total|Detailed-Head|500.79|3218.00|3218.00|3615.00
4|6|06|5051|Capital Outlay on Ports & Light Houses|02||211||0||03|CSS-State Share (CNA)- Sagarmala Project -Dredging Works and Break Water Works|||5051-02-211-0-03|CSS-State Share (CNA)- Sagarmala Project -Dredging Works and Break Water Works||Header|Detailed-Head||||
4|6|06|5051|Capital Outlay on Ports & Light Houses|02||211||0||03|CSS-State Share (CNA)- Sagarmala Project -Dredging Works and Break Water Works|132|Other Capital Expenses|5051-02-211-0-03|Other Capital Expenses||Data|Object-Head|200.00|3218.00|2868.00|3615.00
4|6|06|5051|Capital Outlay on Ports & Light Houses|02||211||0||03|CSS-State Share (CNA)- Sagarmala Project -Dredging Works and Break Water Works|||5051-02-211-0-03|HOA Total :||Total|Detailed-Head|200.00|3218.00|2868.00|3615.00
4|6|06|5051|Capital Outlay on Ports & Light Houses|80||||||||||5051|Capital Outlay on Ports & Light Houses||Header|Sub-Major-Head||||
4|6|06|5051|Capital Outlay on Ports & Light Houses|80||001||0||01|Capital Expenses of Karnataka Maritime Board|||5051-80-001-0-01|Capital Expenses of Karnataka Maritime Board||Header|Detailed-Head||||
4|6|06|5051|Capital Outlay on Ports & Light Houses|80||001||0||01|Capital Expenses of Karnataka Maritime Board|132|Other Capital Expenses|5051-80-001-0-01|Other Capital Expenses||Data|Object-Head|1343.56|1000.00|1000.00|1000.00
4|6|06|5051|Capital Outlay on Ports & Light Houses|80||001||0||01|Capital Expenses of Karnataka Maritime Board|||5051-80-001-0-01|HOA Total :||Total|Detailed-Head|1343.56|1000.00|1000.00|1000.00
4|6|06|5051|Capital Outlay on Ports & Light Houses|80||902||0||01|Deduct Amount met from Port Development Fund|||5051-80-902-0-01|Deduct Amount met from Port Development Fund||Header|Detailed-Head||||
4|6|06|5051|Capital Outlay on Ports & Light Houses|80||902||0||01|Deduct Amount met from Port Development Fund|261|Inter Account Transfers|5051-80-902-0-01|Inter Account Transfers||Data|Object-Head|-1343.56|-1000.00|-1000.00|-1000.00
4|6|06|5051|Capital Outlay on Ports & Light Houses|80||902||0||01|Deduct Amount met from Port Development Fund|||5051-80-902-0-01|HOA Total :||Total|Detailed-Head|-1343.56|-1000.00|-1000.00|-1000.00
4|6|06|5051|Capital Outlay on Ports & Light Houses|80||||||||||5051|5051 - Total :||Total|Major-Head|700.79|6436.00|6086.00|7230.00
